window,horizon,horizon_ms,signal,n,alpha,beta,r2,t_stat,hac_lags,x_mean,y_mean_bps,x_std,y_std_bps,predicted_drift_1std_bps
2026-04-15 12:00,5m,300000,raw_ofi,17696,-0.6152432251645094,0.10373874386350233,0.0013581327721340353,4.13559487780172,300,-0.20107546225135536,-0.6361025410402381,5.400459585891062,15.201995193102467,0.5602368937259488
2026-04-16 12:00,1s,1000,normalized_ofi,17993,0.0038230262298135395,0.12844479853869675,0.0407109153670423,17.82860352940169,12,-0.054646946366617745,-0.003196089787001643,1.4794070699581698,0.941778513826409,0.1900221430575008
2026-04-16 12:00,10s,10000,normalized_ofi,17984,-0.015164031453465674,0.26049854139578754,0.0136336382722817,8.673774979227792,12,-0.053921855193111254,-0.02921059608062603,1.4790623619360839,3.299786929487236,0.38529358791775825
2026-04-16 12:00,1m,60000,normalized_ofi,17934,-0.16163361065112017,0.3850812322168276,0.003802017248710654,4.906374584241593,60,-0.054317088340873995,-0.18255010195985422,1.481036166762586,9.249344927795809,0.5703192320546235
2026-04-16 12:00,5m,300000,normalized_ofi,17694,-1.0919916193033068,0.39028943803795346,0.0007316821451039957,3.1296173284924755,300,-0.05503963692115697,-1.113473008267078,1.4851217236838836,21.428295205626522,0.5796273229545398
2026-04-16 12:00,1s,1000,raw_ofi,17993,0.006167068706062978,0.0304143256200591,0.0380898249328635,19.400421611538963,12,-0.3078535624965281,-0.003196089787001643,6.043312817861031,0.941778513826409,0.1838032838663023
2026-04-16 12:00,10s,10000,raw_ofi,17984,-0.01001248104940184,0.06310058340345596,0.013341876846927558,9.40717125857403,12,-0.304246236654806,-0.02921059608062603,6.040334466959669,3.299786929487236,0.38114862881715833
2026-04-16 12:00,1m,60000,raw_ofi,17934,-0.1536176370975203,0.09449305659342329,0.003820035666140087,4.893651185159359,60,-0.30618614642578523,-0.18255010195985422,6.049852508122893,9.249344927795809,0.5716690554319204
2026-04-16 12:00,5m,300000,raw_ofi,17694,-1.077349386562044,0.11703281518270395,0.001097905636522789,2.6957280831995334,300,-0.3086623324290736,-1.113473008267078,6.06683908736655,21.428295205626522,0.7100192576549738
2026-04-16 17:00,1s,1000,normalized_ofi,17997,0.014108870828929419,0.14312588010035812,0.07015574943635827,26.896299772755818,12,-0.0514638263427361,0.006743065390293321,1.2516239822105177,0.6763327411912069,0.17913978400859532
2026-04-16 17:00,10s,10000,normalized_ofi,17988,0.07571387208849091,0.3181727496101777,0.02446513374691961,14.641360630751032,12,-0.051374195098060245,0.05936800317513137,1.2517905117997332,2.5463660735382674,0.3982856290752527
2026-04-16 17:00,1m,60000,normalized_ofi,17938,0.35895975613960124,0.3280149106373138,0.004174175191337004,5.922464780999853,60,-0.051990928211655754,0.34190595646830396,1.253087428037172,6.361940784863335,0.4110313607283544
2026-04-16 17:00,5m,300000,normalized_ofi,17698,1.847899863323974,0.17757089001541015,0.000290400887224207,1.8377264441752255,300,-0.05246198212960409,1.8385841424652476,1.2572213699334382,13.100400002741102,0.22324591760547385
2026-04-16 17:00,1s,1000,raw_ofi,17997,0.016608645892865617,0.03263828278713523,0.06544172946097315,23.05964127426247,12,-0.30227020725676573,0.006743065390293321,5.3010328461020695,0.6763327411912069,0.17301660909497166
2026-04-16 17:00,10s,10000,raw_ofi,17988,0.08118554791066067,0.07223072230191376,0.0226200825316194,12.81218393236954,12,-0.3020535312430516,0.05936800317513137,5.302076311312619,2.5463660735382674,0.38297280166597697
2026-04-16 17:00,1m,60000,raw_ofi,17938,0.36418249770809824,0.07326863870607866,0.0037379588549552034,5.432428082578232,60,-0.3040392401605535,0.34190595646830396,5.308707023274372,6.361940784863335,0.3889617368847123
2026-04-16 17:00,5m,300000,raw_ofi,17698,1.852313961668766,0.04455478085860452,0.00032923590584232887,1.791065280738337,300,-0.3081559136625614,1.8385841424652476,5.335115682116434,13.100400002741102,0.2377049100720021
2026-04-17 05:00,1s,1000,normalized_ofi,17997,0.014647775996572689,0.12628591803348294,0.0333674335549734,10.551855880196474,12,-0.05244589288256521,0.008024598266812231,0.9080901292952861,0.627801687250703,0.11467899563519943
2026-04-17 05:00,10s,10000,normalized_ofi,17988,0.09061463906536976,0.3175913771238551,0.01648918305856839,7.726753264483043,12,-0.05247671033006577,0.07394848836471454,0.9083157675060464,2.246497739455639,0.2884732554655567
2026-04-17 05:00,1m,60000,normalized_ofi,17938,0.4650481765533958,0.4453752872756059,0.003842384099600027,3.4960640732354036,60,-0.05269711337570204,0.4415781845450974,0.9094007003859426,6.534028306912332,0.4050245981830264
2026-04-17 05:00,5m,300000,normalized_ofi,17698,2.353229778662503,0.3608029811459523,0.0005897728534853819,1.255054824099795,300,-0.0506597230732429,2.3349515995536487,0.9092861146582928,13.509158187229602,0.3280731408833322
2026-04-17 05:00,1s,1000,raw_ofi,17997,0.013208580249455868,0.020895472883108872,0.029971547298351275,9.703766238929322,12,-0.2480911540812353,0.008024598266812231,5.201455132145211,0.627801687250703,0.10868686466644774
2026-04-17 05:00,10s,10000,raw_ofi,17988,0.0872614384767905,0.05362348200884168,0.015422771044582007,7.99253392299334,12,-0.24826716977985278,0.07394848836471454,5.202740685935951,2.246497739455639,0.2789890715689551
2026-04-17 05:00,1m,60000,raw_ofi,17938,0.4582415992281933,0.06679989173162958,0.0028347973294543527,3.1357233980709656,60,-0.24945271992418275,0.4415781845450974,5.207943458049849,6.534028306912332,0.34789005914217846
2026-04-17 05:00,5m,300000,raw_ofi,17698,2.3428481471237705,0.03371395741748089,0.00016829603138068805,0.766978688674255,300,-0.23422191208046061,2.3349515995536487,5.198229992108522,13.509158187229602,0.17525290460021875
2026-04-17 12:00,1s,1000,normalized_ofi,17995,0.009251172512865488,0.1333450051851074,0.03357326929596982,20.324314471495228,12,0.09605436484944137,0.022059542291766442,1.8043465915712253,1.3131063428114087,0.2406006056087959
2026-04-17 12:00,10s,10000,normalized_ofi,17986,0.15143389956224287,0.18174849624905942,0.0059756015515899374,6.904651152065923,12,0.09595164908539702,0.16887296749613123,1.804758411276045,4.243254545935471,0.3280121273422627
2026-04-17 12:00,1m,60000,normalized_ofi,17936,0.9640974053363063,0.19757376070580873,0.0012250564328134539,2.9337102180479553,60,0.09612421358411925,0.9830890277090091,1.8067332911721825,10.198710542759102,0.35696309092927103
