block_start,session_start,fill_id,order_id,side,fill_timestamp_ms,fill_price,quantity,is_maker,horizon,horizon_ms,interval_start_ms,book_timestamp_ms,future_timestamp_ms,mid_at_fill,future_mid,raw_ofi,normalized_ofi,side_aligned_ofi,side_normalized_mid_move_bps
2026-04-16 17:00,2026-04-16 18:00,fill-000014,ord-000829,buy,1776364812707,74540.00000000,0.00035000,True,30s,30000,1776364811707,1776364812614,1776364842714,74542.00500000,74535.98500000,-4.25446000,-0.9003727021445134523866714382,-0.9003727021445134523866714382,-0.8075983467308130496355712460
2026-04-16 17:00,2026-04-16 18:00,fill-000014,ord-000829,buy,1776364812707,74540.00000000,0.00035000,True,1m,60000,1776364811707,1776364812614,1776364872714,74542.00500000,74564.49500000,-4.25446000,-0.9003727021445134523866714382,-0.9003727021445134523866714382,3.017090833550828153871095901
2026-04-16 17:00,2026-04-16 18:00,fill-000014,ord-000829,buy,1776364812707,74540.00000000,0.00035000,True,5m,300000,1776364811707,1776364812614,1776365112714,74542.00500000,74612.54500000,-4.25446000,-0.9003727021445134523866714382,-0.9003727021445134523866714382,9.463120826975340950380929518
2026-04-16 17:00,2026-04-16 18:00,fill-000015,ord-001044,sell,1776365442615,74672.01000000,0.00028000,True,1s,1000,1776365441615,1776365442614,1776365443714,74670.00500000,74679.99500000,2.47470000,1.025635287125659905356578911,-1.025635287125659905356578911,-1.337886611899918849610362287
2026-04-16 17:00,2026-04-16 18:00,fill-000015,ord-001044,sell,1776365442615,74672.01000000,0.00028000,True,10s,10000,1776365441615,1776365442614,1776365452714,74670.00500000,74712.43500000,2.47470000,1.025635287125659905356578911,-1.025635287125659905356578911,-5.682335229520876555452219402
2026-04-16 17:00,2026-04-16 18:00,fill-000015,ord-001044,sell,1776365442615,74672.01000000,0.00028000,True,30s,30000,1776365441615,1776365442614,1776365472714,74670.00500000,74750.43500000,2.47470000,1.025635287125659905356578911,-1.025635287125659905356578911,-10.77139341292397127869483871
2026-04-16 17:00,2026-04-16 18:00,fill-000015,ord-001044,sell,1776365442615,74672.01000000,0.00028000,True,1m,60000,1776365441615,1776365442614,1776365502714,74670.00500000,74738.52500000,2.47470000,1.025635287125659905356578911,-1.025635287125659905356578911,-9.176375440178422379910112501
2026-04-16 17:00,2026-04-16 18:00,fill-000015,ord-001044,sell,1776365442615,74672.01000000,0.00028000,True,5m,300000,1776365441615,1776365442614,1776365742714,74670.00500000,74919.66500000,2.47470000,1.025635287125659905356578911,-1.025635287125659905356578911,-33.43511226495833233170400886
2026-04-16 17:00,2026-04-16 18:00,fill-000016,ord-001103,buy,1776365603210,75007.78000000,0.00028000,True,1s,1000,1776365602210,1776365603114,1776365604214,75009.78500000,75007.50500000,-1.61980000,-0.9112076060351893323792599293,-0.9112076060351893323792599293,-0.3039603433072098526878859871
2026-04-16 17:00,2026-04-16 18:00,fill-000016,ord-001103,buy,1776365603210,75007.78000000,0.00028000,True,10s,10000,1776365602210,1776365603114,1776365613214,75009.78500000,74965.55500000,-1.61980000,-0.9112076060351893323792599293,-0.9112076060351893323792599293,-5.896564028279777098414560180
