execution_model_version,equal_timestamp_policy,snapshot_time_policy,trade_gap_policy,entry_latency_ms,entry_jitter_ms,cancel_latency_ms,cancel_jitter_ms,latency_seed,post_only,queue_cancellation_credit,legacy_queue_cancellation_mode,window,run_dir,row_type,endpoint_sensitive,current_maker_fee_bps,net_pnl,gross_before_fees,current_fees,fee_notional,break_even_maker_fee_bps,required_rebate_bps,lot_count,total_quantity,quantity_weighted_net_per_btc
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-19T13:00:00,btcusdt_microprice_20260419_13_5h_5sessions_hs2.00_rq5000_qc0,full_matched_lots,False,2,-2.31448489814000000000,-1.9735493000000000,0.34093559814000000000,1704.6779907000000000,-11.57725570909490126263293229,11.57725570909490126263293229,50,0.01128000,-205.1848313953900709219858156
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-19T13:00:00,btcusdt_microprice_20260419_13_5h_5sessions_hs2.00_rq5000_qc0,matched_tail_excluded_worst_5pct,False,2,-1.52629592406000000000,-1.2262969000000000,0.29999902406000000000,1499.9951203000000000,-8.175339262135331627851829619,8.175339262135331627851829619,47,0.00993000,-153.7055311238670694864048338
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-19T13:00:00,btcusdt_microprice_20260419_13_5h_5sessions_hs2.00_rq5000_qc0,matched_body_only_ex_worst_best_5pct,False,2,-1.63978585320000000000,-1.3546132000000000,0.28517265320000000000,1425.8632660000000000,-9.500302254087244295414789092,9.500302254087244295414789092,44,0.00944000,-173.7061285169491525423728814
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-20T03:00:00,btcusdt_microprice_20260420_03_5h_5sessions_hs2.00_rq5000_qc0,full_strategy,True,2,-0.44500265376000000000,0.00492395000000000000,0.44992660376000000000,2249.6330188000000000,0.02188779218144004243755634905,0,,0.03015000,-14.75962367363184079601990050
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-20T03:00:00,btcusdt_microprice_20260420_03_5h_5sessions_hs2.00_rq5000_qc0,full_matched_lots,False,2,-0.11721957424000000000,0.2278152000000000,0.34503477424000000000,1725.1738712000000000,1.320534722923526735593188597,0,40,0.01156000,-10.14010157785467128027681661
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-20T03:00:00,btcusdt_microprice_20260420_03_5h_5sessions_hs2.00_rq5000_qc0,matched_tail_excluded_worst_5pct,False,2,-0.07404559048000000000,0.2674140000000000,0.34145959048000000000,1707.2979524000000000,1.566299541471880230669454881,0,38,0.01144000,-6.472516650349650349650349650
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-20T03:00:00,btcusdt_microprice_20260420_03_5h_5sessions_hs2.00_rq5000_qc0,matched_body_only_ex_worst_best_5pct,False,2,-0.14148892124000000000,0.1954678000000000,0.33695672124000000000,1684.7836062000000000,1.160195287280092956070692801,0,36,0.01129000,-12.53223394508414526129317981
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-20T13:00:00,btcusdt_microprice_20260420_13_5h_5sessions_hs2.00_rq5000_qc0,full_strategy,True,2,-0.06711928772000000000,0.60799480000000000000,0.67511408772000000000,3375.5704386000000000,1.801161643814378911713698523,0,,0.04484000,-1.496861902765388046387154326
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-20T13:00:00,btcusdt_microprice_20260420_13_5h_5sessions_hs2.00_rq5000_qc0,full_matched_lots,False,2,-0.69004132294000000000,-0.1233947000000000,0.56664662294000000000,2833.2331147000000000,-0.4355261109993971792539277707,0.4355261109993971792539277707,69,0.01882000,-36.66532002869287991498405951
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-20T13:00:00,btcusdt_microprice_20260420_13_5h_5sessions_hs2.00_rq5000_qc0,matched_tail_excluded_worst_5pct,False,2,-0.58764403952000000000,-0.0305950000000000,0.55704903952000000000,2785.2451976000000000,-0.1098467022808735422913919757,0.1098467022808735422913919757,66,0.01850000,-31.76454267675675675675675676
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-04-20T13:00:00,btcusdt_microprice_20260420_13_5h_5sessions_hs2.00_rq5000_qc0,matched_body_only_ex_worst_best_5pct,False,2,-0.83580249812000000000,-0.2962304000000000,0.53957209812000000000,2697.8604906000000000,-1.098019712405954754375170507,1.098019712405954754375170507,63,0.01792000,-46.64076440401785714285714286
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-06T18:00:00,btcusdt_microprice_20260506_18_5h_5sessions_hs2.00_rq5000_qc0,full_strategy,True,2,-0.30130870908000000000,-0.00141180000000000000,0.29989690908000000000,1499.4845454000000000,-0.009415235417604057955101082298,0.009415235417604057955101082298,,0.01842000,-16.35769321824104234527687296
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-06T18:00:00,btcusdt_microprice_20260506_18_5h_5sessions_hs2.00_rq5000_qc0,full_matched_lots,False,2,-0.36588830708000000000,-0.1708738000000000,0.19501450708000000000,975.0725354000000000,-1.752421422985759137196594657,1.752421422985759137196594657,23,0.00599000,-61.08318982971619365609348915
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-06T18:00:00,btcusdt_microprice_20260506_18_5h_5sessions_hs2.00_rq5000_qc0,matched_tail_excluded_worst_5pct,False,2,-0.34038225392000000000,-0.1476492000000000,0.19273305392000000000,963.6652696000000000,-1.532162719336004593933744066,1.532162719336004593933744066,22,0.00592000,-57.49700235135135135135135135
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-06T18:00:00,btcusdt_microprice_20260506_18_5h_5sessions_hs2.00_rq5000_qc0,matched_body_only_ex_worst_best_5pct,False,2,-0.36284646408000000000,-0.1746776000000000,0.18816886408000000000,940.8443204000000000,-1.856604713580412660160221763,1.856604713580412660160221763,21,0.00578000,-62.77620485813148788927335640
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-07T16:00:00,btcusdt_microprice_20260507_16_5h_5sessions_hs2.00_rq5000_qc0,full_strategy,True,2,-3.24969134178000000000,-2.53344430000000000000,0.71624704178000000000,3581.2352089000000000,-7.074219235039197874563262116,7.074219235039197874563262116,,0.04478000,-72.57015055337204108977221974
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-07T16:00:00,btcusdt_microprice_20260507_16_5h_5sessions_hs2.00_rq5000_qc0,full_matched_lots,False,2,-0.90644421592000000000,-0.3836836000000000,0.52276061592000000000,2613.8030796000000000,-1.467913183646246707100252817,1.467913183646246707100252817,60,0.01634000,-55.47394222276621787025703794
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-07T16:00:00,btcusdt_microprice_20260507_16_5h_5sessions_hs2.00_rq5000_qc0,matched_tail_excluded_worst_5pct,False,2,-0.71802941620000000000,-0.2064450000000000,0.51158441620000000000,2557.9220810000000000,-0.8070808783952164491284204994,0.8070808783952164491284204994,57,0.01599000,-44.90490407754846779237023139
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-07T16:00:00,btcusdt_microprice_20260507_16_5h_5sessions_hs2.00_rq5000_qc0,matched_body_only_ex_worst_best_5pct,False,2,-0.87714273020000000000,-0.3875750000000000,0.48956773020000000000,2447.8386510000000000,-1.583335567651350072582868126,1.583335567651350072582868126,54,0.01530000,-57.32959020915032679738562092
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-08T07:00:00,btcusdt_microprice_20260508_07_5h_5sessions_hs2.00_rq5000_qc0,full_strategy,True,2,-0.44307511896000000000,-0.15193880000000000000,0.29113631896000000000,1455.6815948000000000,-1.043763969694727639899126105,1.043763969694727639899126105,,0.01820000,-24.34478675604395604395604396
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-08T07:00:00,btcusdt_microprice_20260508_07_5h_5sessions_hs2.00_rq5000_qc0,full_matched_lots,False,2,-0.29898509292000000000,-0.0629744000000000,0.23601069292000000000,1180.0534646000000000,-0.5336571764682398272414681914,0.5336571764682398272414681914,28,0.00738000,-40.51288521951219512195121951
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-08T07:00:00,btcusdt_microprice_20260508_07_5h_5sessions_hs2.00_rq5000_qc0,matched_tail_excluded_worst_5pct,False,2,-0.27285321568000000000,-0.0390820000000000,0.23377121568000000000,1168.8560784000000000,-0.3343610964790273875004729581,0.3343610964790273875004729581,27,0.00731000,-37.32602129685362517099863201
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-08T07:00:00,btcusdt_microprice_20260508_07_5h_5sessions_hs2.00_rq5000_qc0,matched_body_only_ex_worst_best_5pct,False,2,-0.43370140708000000000,-0.2248390000000000,0.20886240708000000000,1044.3120354000000000,-2.152986773860942137333142144,2.152986773860942137333142144,26,0.00653000,-66.41675452986217457886676876
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-09T07:00:00,btcusdt_microprice_20260509_07_5h_5sessions_hs2.00_rq5000_qc0,full_strategy,True,2,-0.04893595298000000000,0.03795925000000000000,0.08689520298000000000,434.4760149000000000,0.8736788383758488574739502841,0,,0.00541000,-9.045462658040665434380776340
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-09T07:00:00,btcusdt_microprice_20260509_07_5h_5sessions_hs2.00_rq5000_qc0,full_matched_lots,False,2,-0.02644203338000000000,-0.0017045000000000,0.02473753338000000000,123.6876669000000000,-0.1378067872666777579907605162,0.1378067872666777579907605162,7,0.00077000,-34.34030309090909090909090909
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-09T07:00:00,btcusdt_microprice_20260509_07_5h_5sessions_hs2.00_rq5000_qc0,matched_tail_excluded_worst_5pct,False,2,-0.01890918288000000000,0.0035826000000000,0.02249178288000000000,112.4589144000000000,0.3185696766782945221103788283,0,6,0.00070000,-27.013118400000
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-09T07:00:00,btcusdt_microprice_20260509_07_5h_5sessions_hs2.00_rq5000_qc0,matched_body_only_ex_worst_best_5pct,False,2,-0.01942878574000000000,0.0008169000000000,0.02024568574000000000,101.2284287000000000,0.08069867432408342815658068196,0,5,0.00063000,-30.83934244444444444444444444
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-09T13:00:00,btcusdt_microprice_20260509_13_5h_5sessions_hs2.00_rq5000_qc0,full_strategy,True,2,-0.21410702216000000000,-0.01944720000000000000,0.19465982216000000000,973.2991108000000000,-0.1998070252423783473983627932,0.1998070252423783473983627932,,0.01208000,-17.72409123841059602649006623
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-09T13:00:00,btcusdt_microprice_20260509_13_5h_5sessions_hs2.00_rq5000_qc0,full_matched_lots,False,2,0.02708087746000000000,0.1180649000000000,0.09098402254000000000,454.9201127000000000,2.595288638685857777419828728,0,14,0.00282000,9.603148035460992907801418440
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-09T13:00:00,btcusdt_microprice_20260509_13_5h_5sessions_hs2.00_rq5000_qc0,matched_tail_excluded_worst_5pct,False,2,0.03814171846000000000,0.1275179000000000,0.08937618154000000000,446.8809077000000000,2.853509689109504106926069959,0,13,0.00277000,13.76957345126353790613718412
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,0,none,2026-05-09T13:00:00,btcusdt_microprice_20260509_13_5h_5sessions_hs2.00_rq5000_qc0,matched_body_only_ex_worst_best_5pct,False,2,0.02695919046000000000,0.1140779000000000,0.08711870954000000000,435.5935477000000000,2.618907020141795364798513061,0,12,0.00270000,9.984885355555555555555555556
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-12T09:00:00,btcusdt_microprice_20260412_09_5h_5sessions_hs2.00_rq5000,full_strategy,True,2,-0.6039282579315732522605070252,-0.1823519802604592140157808290,0.4215762776711140382447261962,2107.881388355570191223630981,-0.8650960213786895405755085565,0.8650960213786895405755085565,,0.02956442228774890598269888963,-20.42753455669021811585292658
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-12T09:00:00,btcusdt_microprice_20260412_09_5h_5sessions_hs2.00_rq5000,full_matched_lots,False,2,-0.4803489493461186716983650295,-0.1341919396769685118519409896,0.3461570096691501598464240399,1730.785048345750799232120200,-0.7753241213010618658381352311,0.7753241213010618658381352311,43,0.01213691508993869400574114312,-39.57751585032675800468708551
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-12T09:00:00,btcusdt_microprice_20260412_09_5h_5sessions_hs2.00_rq5000,matched_tail_excluded_worst_5pct,False,2,-0.3039360808461186716983650297,0.01363056032303148814805901013,0.3175666411691501598464240399,1587.833205845750799232120200,0.08584377926377502387547479705,0,41,0.01113691508993869400574114313,-27.29086810769532099412770320
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-12T09:00:00,btcusdt_microprice_20260412_09_5h_5sessions_hs2.00_rq5000,matched_body_only_ex_worst_best_5pct,False,2,-0.3636502216461186716983650295,-0.06085263967696851185194098961,0.3027975819691501598464240399,1513.987909845750799232120200,-0.4019361005542530658581425532,0.4019361005542530658581425532,39,0.01061691508993869400574114313,-34.25196665561903091093751667
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-12T15:00:00,btcusdt_microprice_20260412_15_5h_5sessions_hs2.00_rq5000,full_strategy,True,2,-0.1434721855835036913370873710,0.1125213140353412645124691000,0.2559934996188449558495564710,1279.967498094224779247782355,0.8790950879836951176408836600,0,,0.01804711785743922478233450420,-7.949866938136210164696339675
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-12T15:00:00,btcusdt_microprice_20260412_15_5h_5sessions_hs2.00_rq5000,full_matched_lots,False,2,-0.1434974886069427358532795421,0.02929473538852869846901759450,0.1727922239954714343222971366,863.961119977357171611485683,0.3390746957374246133166804514,0,21,0.006095474149629554621531035676,-23.54164501143256090247248167
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-12T15:00:00,btcusdt_microprice_20260412_15_5h_5sessions_hs2.00_rq5000,matched_tail_excluded_worst_5pct,False,2,-0.1120862700469427358532795421,0.05160193538852869846901759450,0.1636882054354714343222971366,818.441027177357171611485683,0.6304905750692101601697952782,0,20,0.005775474149629554621531035676,-19.40728451777973496972942521
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-12T15:00:00,btcusdt_microprice_20260412_15_5h_5sessions_hs2.00_rq5000,matched_body_only_ex_worst_best_5pct,False,2,-0.1158355796964350756314772448,0.04659233196334988893747441833,0.1624279116597849645689516631,812.1395582989248228447583155,0.5736985901898478142299236760,0,19,0.005730948299259109243062071351,-20.21228837667409654809117948
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T02:00:00,btcusdt_microprice_20260413_02_5h_5sessions_hs2.00_rq5000,full_strategy,True,2,-0.3536132570320134264066013252,-0.0935765181228427947838243700,0.2600367389091706316227769552,1300.183694545853158113884776,-0.7197176715520074687778762253,0.7197176715520074687778762253,,0.01830976758133150390576372248,-19.31282062763891895942820692
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T02:00:00,btcusdt_microprice_20260413_02_5h_5sessions_hs2.00_rq5000,full_matched_lots,False,2,-0.05583961164461744966442953010,0.1134311997315436241610738256,0.1692708113761610738255033557,846.3540568808053691275167785,1.340233426062710856850357853,0,26,0.005960644295302013422818791946,-9.368049639974058027148995182
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T02:00:00,btcusdt_microprice_20260413_02_5h_5sessions_hs2.00_rq5000,matched_tail_excluded_worst_5pct,False,2,-0.03432761164461744966442953010,0.1303911997315436241610738256,0.1647188113761610738255033557,823.5940568808053691275167785,1.583197433762134195835119469,0,25,0.005800644295302013422818791946,-5.917896339966863204272610292
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T02:00:00,btcusdt_microprice_20260413_02_5h_5sessions_hs2.00_rq5000,matched_body_only_ex_worst_best_5pct,False,2,-0.07642399564461744966442953010,0.07919119973154362416107382557,0.1556151953761610738255033557,778.0759768808053691275167785,1.017782351397221499480966600,0,24,0.005480644295302013422818791946,-13.94434514024706838954906588
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T07:00:00,btcusdt_microprice_20260413_07_5h_5sessions_hs2.00_rq5000,full_strategy,True,2,-0.5452287144905744789018811501,-0.2537286000453638887802590000,0.2915001144452105901216221501,1457.500572226052950608110750,-1.740847344285032094703469434,1.740847344285032094703469434,,0.02059996746314184036603965429,-26.46745512904892520597660932
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T07:00:00,btcusdt_microprice_20260413_07_5h_5sessions_hs2.00_rq5000,full_matched_lots,False,2,-0.5372451638011184544992374174,-0.3578021685815963396034570412,0.1794429952195221148957803762,897.214976097610574478901881,-3.987920154184653532587284205,3.987920154184653532587284205,30,0.006339967463141840366039654296,-84.73941970908486730032180991
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T07:00:00,btcusdt_microprice_20260413_07_5h_5sessions_hs2.00_rq5000,matched_tail_excluded_worst_5pct,False,2,-0.4077495574605795627859684799,-0.2475629856634468734112862227,0.1601865717971326893746822572,800.932858985663446873411286,-3.090933064938445808238567896,3.090933064938445808238567896,28,0.005660000000000000000000000000,-72.04055785522607116359867136
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T07:00:00,btcusdt_microprice_20260413_07_5h_5sessions_hs2.00_rq5000,matched_body_only_ex_worst_best_5pct,False,2,-0.4543825394605795627859684799,-0.3179649856634468734112862227,0.1364175537971326893746822572,682.087768985663446873411286,-4.661643268230632398988311622,4.661643268230632398988311622,26,0.004820000000000000000000000000,-94.27023640260986779791877176
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T12:00:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,full_strategy,True,2,-11.84696232071502762687304328,-10.77888356469717566606036218,1.068078756017851960812681102,5340.39378008925980406340551,-20.18368683763431481043318234,20.18368683763431481043318234,,0.07451878843374162855087585399,-158.9795348222650278048420817
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T12:00:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,full_matched_lots,False,2,-3.213174836601662499879171717,-2.413329900334575307899985598,0.7998449362670871919791861184,3999.224681335435959895930592,-6.034494414874203126188372220,6.034494414874203126188372220,111,0.02791053316162417729307061496,-115.1240937604031266347974161
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T12:00:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,matched_tail_excluded_worst_5pct,False,2,-2.593826007819957642667381815,-1.828801811051134789611449620,0.7650241967688228530559321934,3825.120983844114265279660967,-4.781029982516401961642903999,4.781029982516401961642903999,105,0.02669480151698223720749207156,-97.16595967832397131390821964
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-13T12:00:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,matched_body_only_ex_worst_best_5pct,False,2,-2.836855055184019035819684058,-2.102776907627285911217116680,0.7340781475567331246025673764,3670.390737783665623012836882,-5.729027392045539943756181795,5.729027392045539943756181795,99,0.02561489006479805775058534193,-110.7502334777787064881312915
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-14T02:00:00,btcusdt_microprice_20260414_02_5h_5sessions_hs2.00_rq5000,full_strategy,True,2,-0.8110620469178934409861498778,-0.3735593343476225203030807501,0.4375027125702709206830691277,2187.513562851354603415345638,-1.707689226213069813686266410,1.707689226213069813686266410,,0.02940289407306924056952424573,-27.58442910083341303221267415
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-14T02:00:00,btcusdt_microprice_20260414_02_5h_5sessions_hs2.00_rq5000,full_matched_lots,False,2,-0.6166512068038383877421547309,-0.2375903401085798955866290228,0.3790608666952584921555257081,1895.304333476292460777628540,-1.253573560256684813945318516,1.253573560256684813945318516,45,0.01273653819291651426385634856,-48.41591941731795397410317552
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-14T02:00:00,btcusdt_microprice_20260414_02_5h_5sessions_hs2.00_rq5000,matched_tail_excluded_worst_5pct,False,2,-0.3613391972638383877421547309,-0.0120426401085798955866290228,0.3492965571552584921555257081,1746.482785776292460777628540,-0.06895367195518662967212988947,0.06895367195518662967212988947,43,0.01173653819291651426385634856,-30.78754495784127582883893351
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-14T02:00:00,btcusdt_microprice_20260414_02_5h_5sessions_hs2.00_rq5000,matched_body_only_ex_worst_best_5pct,False,2,-0.4830117833968113607151277039,-0.1647783536220934091001425363,0.3182334297747179516149851676,1591.167148873589758074925838,-1.035581671848506860213570107,1.035581671848506860213570107,41,0.01069356521994354129088337559,-45.16845163070520957527708507
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-14T12:00:00,btcusdt_microprice_20260414_12_5h_5sessions_hs2.00_rq5000,full_strategy,True,2,0.140506114902250230408138972,1.466136156567866703627445999,1.325630041665616473219307027,6628.150208328082366096535135,2.211983902727050889987965873,0,,0.08816861929100601210909579897,1.593606841437553406746956039
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-14T12:00:00,btcusdt_microprice_20260414_12_5h_5sessions_hs2.00_rq5000,full_matched_lots,False,2,-2.075408952581586502098300585,-1.150148600825175416907638528,0.9252603517564110851906620614,4626.301758782055425953310307,-2.486108042221546734900828573,2.486108042221546734900828573,106,0.03075300082292657635903293599,-67.48638822375846552480046162
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-14T12:00:00,btcusdt_microprice_20260414_12_5h_5sessions_hs2.00_rq5000,matched_tail_excluded_worst_5pct,False,2,-0.9606266763797156618870432710,-0.0885443766984792374604917843,0.8720822996812364244265514908,4360.411498406182122132757454,-0.2030642675143022245779392734,0.2030642675143022245779392734,101,0.02898300082292657635903293599,-33.14448639216909740195191912
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-14T12:00:00,btcusdt_microprice_20260414_12_5h_5sessions_hs2.00_rq5000,matched_body_only_ex_worst_best_5pct,False,2,-1.892814018829861344651528059,-1.070603411061931698357548693,0.8222106077679296462939793704,4111.053038839648231469896852,-2.604207245557968638268307150,2.604207245557968638268307150,96,0.02732283135419967143723882217,-69.27591047546854188444087114
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-15T00:00:00,btcusdt_microprice_20260415_00_5h_5sessions_hs2.00_rq5000,full_strategy,True,2,-1.455462183085710809858808470,-1.019413802277847985858623210,0.4360483808078628240001852599,2180.241904039314120000926300,-4.675691263383156757806405310,4.675691263383156757806405310,,0.02926920434437457160005491546,-49.72674234533625231548239419
event_driven_v2,market_data_before_private_actions_v1,post_response_proxy_depth_boundary_v1,pause_until_snapshot,10,0,10,0,42,True,1,proportional,2026-04-15T00:00:00,btcusdt_microprice_20260415_00_5h_5sessions_hs2.00_rq5000,full_matched_lots,False,2,-1.038608826158567296237525369,-0.7224256095989649190819041770,0.3161832165596023771556211922,1580.916082798011885778105961,-4.569664496804709339626197824,4.569664496804709339626197824,43,0.01060721345957192698793004171,-97.91533187458661808441717341
