block_start,session_start,fill_id,order_id,side,fill_timestamp_ms,fill_price,quantity,is_maker,horizon,horizon_ms,book_timestamp_ms,future_timestamp_ms,mid_at_fill,future_mid,microprice_deviation_bps,side_aligned_skew_bps,fill_edge_bps,side_normalized_mid_move,side_normalized_mid_move_bps
2026-04-16 17:00,2026-04-16 20:00,fill-000020,ord-001048,sell,1776372656783,75202.00000000,0.00013000,True,30s,30000,1776372656714,1776372686814,75199.99500000,75222.54500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,-22.55000000,-2.998670412145639105428132010
2026-04-16 17:00,2026-04-16 20:00,fill-000020,ord-001048,sell,1776372656783,75202.00000000,0.00013000,True,1m,60000,1776372656714,1776372716814,75199.99500000,75185.52500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,14.47000000,1.924202255598554228627275840
2026-04-16 17:00,2026-04-16 20:00,fill-000020,ord-001048,sell,1776372656783,75202.00000000,0.00013000,True,5m,300000,1776372656714,1776372956814,75199.99500000,75178.76500000,0.0006628626259529259462929485567,-0.0006628626259529259462929485567,0.2666223581530823240081332452,21.23000000,2.823138485581016328525021843
2026-04-16 17:00,2026-04-16 20:00,fill-000021,ord-001048,sell,1776372657005,75202.00000000,0.00080000,True,1s,1000,1776372656914,1776372658014,75201.99500000,75210.41500000,0.0006644437801575460765183157707,-0.0006644437801575460765183157707,0.0006648759783566912021416453114,-8.42000000,-1.119651147552667984406530704
2026-04-16 17:00,2026-04-16 20:00,fill-000021,ord-001048,sell,1776372657005,75202.00000000,0.00080000,True,5s,5000,1776372656914,1776372662014,75201.99500000,75221.77500000,0.0006644437801575460765183157707,-0.0006644437801575460765183157707,0.0006648759783566912021416453114,-19.78000000,-2.630249370379070395672348852
2026-04-16 17:00,2026-04-16 20:00,fill-000021,ord-001048,sell,1776372657005,75202.00000000,0.00080000,True,30s,30000,1776372656914,1776372687014,75201.99500000,75222.54500000,0.0006644437801575460765183157707,-0.0006644437801575460765183157707,0.0006648759783566912021416453114,-20.55000000,-2.732640271046000840802162230
2026-04-16 17:00,2026-04-16 20:00,fill-000021,ord-001048,sell,1776372657005,75202.00000000,0.00080000,True,1m,60000,1776372656914,1776372717014,75201.99500000,75185.52500000,0.0006644437801575460765183157707,-0.0006644437801575460765183157707,0.0006648759783566912021416453114,16.47000000,2.190101472706940819854579656
2026-04-16 17:00,2026-04-16 20:00,fill-000021,ord-001048,sell,1776372657005,75202.00000000,0.00080000,True,5m,300000,1776372656914,1776372957014,75201.99500000,75178.76500000,0.0006644437801575460765183157707,-0.0006644437801575460765183157707,0.0006648759783566912021416453114,23.23000000,3.089013795445187325150084117
2026-04-16 17:00,2026-04-16 20:00,fill-000022,ord-001107,buy,1776372823220,75198.13000000,0.00016000,True,1s,1000,1776372823214,1776372824314,75200.13500000,75192.24500000,-0.0002322233277508532563711488018,-0.0002322233277508532563711488018,0.2666218617825619594964822869,-7.89000000,-1.049200244121902174776680920
2026-04-16 17:00,2026-04-16 20:00,fill-000022,ord-001107,buy,1776372823220,75198.13000000,0.00016000,True,5s,5000,1776372823214,1776372828314,75200.13500000,75192.24500000,-0.0002322233277508532563711488018,-0.0002322233277508532563711488018,0.2666218617825619594964822869,-7.89000000,-1.049200244121902174776680920
2026-04-16 17:00,2026-04-16 20:00,fill-000022,ord-001107,buy,1776372823220,75198.13000000,0.00016000,True,30s,30000,1776372823214,1776372853314,75200.13500000,75194.00500000,-0.0002322233277508532563711488018,-0.0002322233277508532563711488018,0.2666218617825619594964822869,-6.13000000,-0.8151581110858378113283972163
2026-04-16 17:00,2026-04-16 20:00,fill-000022,ord-001107,buy,1776372823220,75198.13000000,0.00016000,True,1m,60000,1776372823214,1776372883314,75200.13500000,75174.19500000,-0.0002322233277508532563711488018,-0.0002322233277508532563711488018,0.2666218617825619594964822869,-25.94000000,-3.449461892588357720368454126
2026-04-16 17:00,2026-04-16 20:00,fill-000022,ord-001107,buy,1776372823220,75198.13000000,0.00016000,True,5m,300000,1776372823214,1776373123314,75200.13500000,75239.71500000,-0.0002322233277508532563711488018,-0.0002322233277508532563711488018,0.2666218617825619594964822869,39.58000000,5.263288423617856537092652826
2026-04-16 17:00,2026-04-16 20:00,fill-000023,ord-001115,buy,1776372857069,75192.00000000,0.001,True,1s,1000,1776372857014,1776372858114,75194.00500000,75175.07500000,-0.0006375403002064973835759911977,-0.0006375403002064973835759911977,0.2666435974516851443143638911,-18.93000000,-2.517487930055062235347086513
2026-04-16 17:00,2026-04-16 20:00,fill-000023,ord-001115,buy,1776372857069,75192.00000000,0.001,True,5s,5000,1776372857014,1776372862114,75194.00500000,75170.00500000,-0.0006375403002064973835759911977,-0.0006375403002064973835759911977,0.2666435974516851443143638911,-24.00000000,-3.191743809895483024211837101
