source,block_start,window,session,row_id,fill_id,order_id,side,fill_timestamp_ms,primary_timestamp_ms,quantity,horizon,side_aligned_skew_bps,fill_edge_bps,side_normalized_mid_move_bps,primary_nearest_boundary,primary_nearest_boundary_hhmm_utc,primary_boundary_signed_delta_ms,primary_boundary_abs_delta_ms,primary_within_30m_boundary,pooled_tail_rank,is_pooled_tail_1pct,is_pooled_tail_5pct,is_pooled_tail_10pct,window_tail_rank,is_window_tail_1pct,is_window_tail_5pct,is_window_tail_10pct
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000002:184,fill-000002,ord-000020,sell,1776088843711,1776088843711,0.00007000,30s,-0.0005778142961636752122719155027,0.2797544885770521648637152638,-6.382030078560781057788696342,US cash open,13:30,1843711,1843711,False,180,False,False,False,28,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000003:189,fill-000003,ord-000033,buy,1776088868432,1776088868432,0.00007000,30s,-0.0006786474820161409935822251135,0.2795398509153326771698827808,-15.37399469348315925761744351,US cash open,13:30,1868432,1868432,False,20,False,True,True,1,True,True,True
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000004:194,fill-000004,ord-000056,sell,1776088913057,1776088913057,0.0003500000000000000000000000022,30s,0.0001587628079671574436917896374,0.07472772047139363497212621107,2.701372175545332524039104527,US cash open,13:30,1913057,1913057,False,755,False,False,False,122,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000005:199,fill-000005,ord-000057,buy,1776088916802,1776088916802,0.00007000,30s,-0.0005401720541597624251684607391,0.2800201307240112513624794952,-5.830843121061082166774822405,US cash open,13:30,1916802,1916802,False,209,False,False,False,35,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000006:204,fill-000006,ord-000103,buy,1776089030829,1776089030829,0.00024000,30s,-0.0005862584302931595103546280633,0.2804511753037352669590958814,3.992058126268630682799299977,US cash open,13:30,2030829,2030829,False,805,False,False,False,134,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000007:209,fill-000007,ord-000103,buy,1776089032860,1776089032860,0.00076000,30s,0.0005954345836356620583775802317,0.0006993990553496719014121496387,2.636734438668263068323804138,US cash open,13:30,2032860,2032860,False,747,False,False,False,119,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000008:214,fill-000008,ord-000111,buy,1776089051766,1776089051766,0.00008000,30s,-0.0006309397472356146268179790783,0.002097637912875448343883403216,2.655609597700317603356388472,US cash open,13:30,2051766,2051766,False,751,False,False,False,120,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000009:219,fill-000009,ord-000134,sell,1776089104499,1776089104499,0.001,30s,-0.0006987375342228605814395410232,0.06500811168421547826362914284,-3.875322270723554962296343741,US cash open,13:30,2104499,2104499,False,310,False,False,False,49,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000010:224,fill-000010,ord-000224,sell,1776089314842,1776089314842,0.001,30s,-0.0006990290872909880164451151209,0.0006996254135573272714056167188,-4.858198871742080572640602495,US cash open,13:30,2314842,2314842,False,248,False,False,False,41,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000011:229,fill-000011,ord-000234,sell,1776089337615,1776089337615,0.001,30s,-0.0006986169675413135274935950957,0.04824523345833510174255490395,4.729431291480849683864367686,US cash open,13:30,2337615,2337615,False,825,False,False,False,137,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000012:234,fill-000012,ord-000272,sell,1776089422916,1776089422916,0.001,30s,-0.0006984457689787177808043740783,0.1713651613228131444772680616,-5.633367384873212512734354973,US cash open,13:30,2422916,2422916,False,220,False,False,False,37,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000013:239,fill-000013,ord-000310,sell,1776089520980,1776089520980,0.0001966666666666666666666666666,30s,-0.0006778674975888041675841654250,0.1138217524820997836897897768,-2.026446169957383878943373818,US cash open,13:30,2520980,2520980,False,437,False,False,False,72,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000014:244,fill-000014,ord-000310,sell,1776089520996,1776089520996,0.0008033333333333333333333333334,30s,-0.0006778674975888041675841654250,0.1138217524820997836897897768,-2.026446169957383878943373818,US cash open,13:30,2520996,2520996,False,438,False,False,False,73,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000015:249,fill-000015,ord-000340,sell,1776089590042,1776089590042,0.00008000,30s,-0.0005937315980949238260589255003,0.5104912944473980621862198217,0.9539413245077233282440167941,US cash open,13:30,2590042,2590042,False,654,False,False,False,105,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000016:254,fill-000016,ord-000377,buy,1776089689465,1776089689465,0.0001299999999999999999999999989,30s,-0.0006828846149385471545736542010,0.1752126582559471608882904822,-1.502221675564933427217534333,US cash open,13:30,2689465,2689465,False,479,False,False,False,79,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000017:259,fill-000017,ord-000389,buy,1776089715810,1776089715810,0.0003159944367176634214186369958,30s,-0.0004897744730633139227010019196,0.2799418586589612146488757682,2.929266930007484430590231230,US cash open,13:30,2715810,2715810,False,768,False,False,False,128,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000018:264,fill-000018,ord-000394,sell,1776089727393,1776089727393,0.001,30s,-0.0006970809463972355260042277100,0.3078327949982266457694036399,-1.467266519470005463508586057,US cash open,13:30,2727393,2727393,False,482,False,False,False,80,False,False,False
fill,2026-04-13 12:00,2026-04-13 12:00,2026-04-13 14:00,2026-04-13 12:00:2026-04-13 14:00:fill-000019:269,fill-000019,ord-000399,buy,1776089733351,1776089733351,0.00008000,30s,-0.0006032314405210407895297577184,0.2798716387224257514850121758,1.303741199834142902179557966,US cash open,13:30,2733351,2733351,False,675,False,False,False,109,False,False,False
