source,run_dir,window,session,row_id,open_fill_id,close_fill_id,open_side,close_side,open_time_ms,close_time_ms,primary_timestamp_ms,hold_time_ms,quantity,net_pnl,realized_pnl,total_fees,inventory_pnl,net_pnl_per_btc,primary_nearest_boundary,primary_nearest_boundary_hhmm_utc,primary_boundary_signed_delta_ms,primary_boundary_abs_delta_ms,primary_within_30m_boundary,open_nearest_boundary,open_nearest_boundary_hhmm_utc,open_boundary_signed_delta_ms,open_boundary_abs_delta_ms,open_within_30m_boundary,close_nearest_boundary,close_nearest_boundary_hhmm_utc,close_boundary_signed_delta_ms,close_boundary_abs_delta_ms,close_within_30m_boundary,pooled_tail_rank,is_pooled_tail_1pct,is_pooled_tail_5pct,is_pooled_tail_10pct,window_tail_rank,is_window_tail_1pct,is_window_tail_5pct,is_window_tail_10pct
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 14:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 14:00:fill-000013:fill-000033:50,fill-000013,fill-000033,buy,sell,1776349169577,1776351487415,1776351487415,2317838,0.00007000,0.01324270654000000000,0.0153083000000000,0.00206559346000000000,0.0146524000000000,189.181522000000,US cash open,13:30,5287415,5287415,False,US cash open,13:30,2969577,2969577,False,US cash open,13:30,5287415,5287415,False,945,False,False,False,60,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 15:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 15:00:fill-000001:fill-000003:51,fill-000001,fill-000003,buy,sell,1776351602947,1776352199840,1776352199840,596893,0.00014000,0.03791642568000000000,0.0420672000000000,0.00415077432000000000,0.0412174000000000,270.831612000000,US cash open,13:30,5999840,5999840,False,US cash open,13:30,5402947,5402947,False,US cash open,13:30,5999840,5999840,False,992,False,False,False,69,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 15:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 15:00:fill-000002:fill-000003:52,fill-000002,fill-000003,buy,sell,1776351745530,1776352199840,1776352199840,454310,0.00030000,0.08507224800000000000,0.0939660000000000,0.00889375200000000000,0.0925530000000000,283.574160000000,US cash open,13:30,5999840,5999840,False,US cash open,13:30,5545530,5545530,False,US cash open,13:30,5999840,5999840,False,1005,False,False,False,73,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 15:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 15:00:fill-000002:fill-000007:53,fill-000002,fill-000007,buy,sell,1776351745530,1776352741399,1776352741399,995869,0.00005000,0.01381828010000000000,0.0153005000000000,0.00148221990000000000,0.0150005000000000,276.365602000000,US cash open,13:30,6541399,6541399,False,US cash open,13:30,5545530,5545530,False,US cash open,13:30,6541399,6541399,False,996,False,False,False,70,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 15:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 15:00:fill-000004:fill-000007:54,fill-000004,fill-000007,buy,sell,1776352412400,1776352741399,1776352741399,328999,0.00002000,-0.00108981112000000000,-0.0004956000000000,0.00059421112000000000,-0.0005956000000000,-54.490556000000,US cash open,13:30,6541399,6541399,False,US cash open,13:30,6212400,6212400,False,US cash open,13:30,6541399,6541399,False,453,False,False,False,32,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 15:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 15:00:fill-000004:fill-000013:55,fill-000004,fill-000013,buy,sell,1776352412400,1776353996616,1776353996616,1584216,0.00028000,0.09280382776000000000,0.1011444000000000,0.00834057224000000000,0.1008056000000000,331.442242000000,US cash open,13:30,7796616,7796616,False,US cash open,13:30,6212400,6212400,False,US cash open,13:30,7796616,7796616,False,1019,False,False,False,76,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 15:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 15:00:fill-000004:fill-000015:56,fill-000004,fill-000015,buy,sell,1776352412400,1776354487621,1776354487621,2075221,0.00035000,0.11530142540000000000,0.1257270000000000,0.01042557460000000000,0.1253735000000000,329.432644000000,US cash open,13:30,8287621,8287621,False,US cash open,13:30,6212400,6212400,False,US cash open,13:30,8287621,8287621,False,1018,False,False,False,75,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 15:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 15:00:fill-000005:fill-000015:57,fill-000005,fill-000015,buy,sell,1776352485539,1776354487621,1776354487621,2002082,0.00031000,0.08678845312000000000,0.0960256000000000,0.00923714688000000000,0.0954025000000000,279.962752000000,US cash open,13:30,8287621,8287621,False,US cash open,13:30,6285539,6285539,False,US cash open,13:30,8287621,8287621,False,1001,False,False,False,71,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 15:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 15:00:fill-000006:fill-000015:58,fill-000006,fill-000015,buy,sell,1776352684322,1776354487621,1776354487621,1803299,0.00014000,0.05239102400000000000,0.0565600000000000,0.00416897600000000000,0.0564998000000000,374.221600000000,US cash open,13:30,8287621,8287621,False,US cash open,13:30,6484322,6484322,False,US cash open,13:30,8287621,8287621,False,1035,False,False,False,78,False,False,False
matched_lot,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0,2026-04-16 12:00,2026-04-16 15:00,btcusdt_microprice_20260416_12_5h_5sessions_hs2.00_rq5000_qc0:2026-04-16 15:00:fill-000008:fill-000015:59,fill-000008,fill-000015,buy,sell,1776352940068,1776354487621,1776354487621,1547553,0.00020000,0.05604056000000000000,0.0620000000000000,0.00595944000000000000,0.0615980000000000,280.202800000000,US cash open,13:30,8287621,8287621,False,US cash open,13:30,6740068,6740068,False,US cash open,13:30,8287621,8287621,False,1002,False,False,False,72,False,False,False
