source,scope,scope_value,cluster_gap_ms,cluster_id,rows,start_timestamp_ms,end_timestamp_ms,duration_ms,metric_sum,negative_metric_sum,min_metric,max_metric,first_row_id,last_row_id,nearest_boundary,nearest_boundary_hhmm_utc,boundary_signed_delta_ms,boundary_abs_delta_ms,within_30m_boundary,cluster_share_of_total_metric_sum,cluster_share_of_negative_metric_sum,cluster_share_of_tail_metric_sum
fill,window,2026-04-16 17:00,60000,fill_window_2026_04_16_17_00_60000_6,1,1776374387781,1776374387781,0,-12.31864795249411678709369981,-12.31864795249411678709369981,-12.31864795249411678709369981,-12.31864795249411678709369981,2026-04-16 17:00:2026-04-16 21:00:fill-000006:4393,2026-04-16 17:00:2026-04-16 21:00:fill-000006:4393,US cash close,20:00,4787781,4787781,False,0.04637801498799293280923046381,0.03403107225341262486233050715,0.1510535198850727322570702705
fill,window,2026-04-17 05:00,60000,fill_window_2026_04_17_05_00_60000_1,1,1776415691022,1776415691022,0,-15.26112415443891949704009318,-15.26112415443891949704009318,-15.26112415443891949704009318,-15.26112415443891949704009318,2026-04-17 05:00:2026-04-17 08:00:fill-000015:4689,2026-04-17 05:00:2026-04-17 08:00:fill-000015:4689,London,07:00,6491022,6491022,False,0.1437668035165278508548854457,0.08484633030504015997652694807,0.3327187253022143961112619437
fill,window,2026-04-17 05:00,60000,fill_window_2026_04_17_05_00_60000_2,1,1776416413682,1776416413682,0,-9.604879912284225812046089438,-9.604879912284225812046089438,-9.604879912284225812046089438,-9.604879912284225812046089438,2026-04-17 05:00:2026-04-17 09:00:fill-000001:4725,2026-04-17 05:00:2026-04-17 09:00:fill-000001:4725,London,07:00,7213682,7213682,False,0.09048238315704728320455394724,0.05339965819889328389531164243,0.2094028833496207348900433810
fill,window,2026-04-17 05:00,60000,fill_window_2026_04_17_05_00_60000_3,1,1776418321012,1776418321012,0,-10.62787271300599265747749912,-10.62787271300599265747749912,-10.62787271300599265747749912,-10.62787271300599265747749912,2026-04-17 05:00:2026-04-17 09:00:fill-000009:4765,2026-04-17 05:00:2026-04-17 09:00:fill-000009:4765,London,07:00,9121012,9121012,False,0.1001194455052630036516101042,0.05908712815139156917245232790,0.2317058839153088969906038821
fill,window,2026-04-17 05:00,60000,fill_window_2026_04_17_05_00_60000_4,1,1776418424615,1776418424615,0,-10.37406810547973097428732933,-10.37406810547973097428732933,-10.37406810547973097428732933,-10.37406810547973097428732933,2026-04-17 05:00:2026-04-17 09:00:fill-000012:4780,2026-04-17 05:00:2026-04-17 09:00:fill-000012:4780,London,07:00,9224615,9224615,False,0.09772848945428269183984919346,0.05767606633542104050635411531,0.2261725074328559720080907932
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_1,1,1776430013607,1776430013607,0,-23.66978677492336110972203912,-23.66978677492336110972203912,-23.66978677492336110972203912,-23.66978677492336110972203912,2026-04-17 12:00:2026-04-17 12:00:fill-000011:4875,2026-04-17 12:00:2026-04-17 12:00:fill-000011:4875,US cash open,13:30,-2586393,2586393,False,0.08424484228214260119310879363,0.04146989963070297044050492074,0.1708179470854682323699062066
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_2,1,1776431184739,1776431184739,0,-28.55473758335330615716370540,-28.55473758335330615716370540,-28.55473758335330615716370540,-28.55473758335330615716370540,2026-04-17 12:00:2026-04-17 13:00:fill-000006:4923,2026-04-17 12:00:2026-04-17 13:00:fill-000006:4923,US cash open,13:30,-1415261,1415261,True,0.1016312224099178835819867369,0.05002842285074017632055113708,0.2060712122138865000184271540
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_3,1,1776431260220,1776431260220,0,-18.65520876118442486687420455,-18.65520876118442486687420455,-18.65520876118442486687420455,-18.65520876118442486687420455,2026-04-17 12:00:2026-04-17 13:00:fill-000010:4943,2026-04-17 12:00:2026-04-17 13:00:fill-000010:4943,US cash open,13:30,-1339780,1339780,True,0.06639709663508429856802231877,0.03268426717454592217951722676,0.1346292002263582830246926866
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_4,1,1776432514893,1776432514893,0,-23.68331390575116390523770275,-23.68331390575116390523770275,-23.68331390575116390523770275,-23.68331390575116390523770275,2026-04-17 12:00:2026-04-17 13:00:fill-000031:5048,2026-04-17 12:00:2026-04-17 13:00:fill-000031:5048,US cash open,13:30,-85107,85107,True,0.08429298766739488745510486955,0.04149359941148488609177017089,0.1709155684430213912155564138
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_5,1,1776432680504,1776432680504,0,-25.00994037604591286968704631,-25.00994037604591286968704631,-25.00994037604591286968704631,-25.00994037604591286968704631,2026-04-17 12:00:2026-04-17 13:00:fill-000037:5078,2026-04-17 12:00:2026-04-17 13:00:fill-000037:5078,US cash open,13:30,80504,80504,True,0.08901467945194872310320374360,0.04381787326716836742448154099,0.1804894447250447916427765992
fill,window,2026-04-17 12:00,60000,fill_window_2026_04_17_12_00_60000_6,1,1776432766965,1776432766965,0,-18.99434219602505089739372919,-18.99434219602505089739372919,-18.99434219602505089739372919,-18.99434219602505089739372919,2026-04-17 12:00:2026-04-17 13:00:fill-000038:5083,2026-04-17 12:00:2026-04-17 13:00:fill-000038:5083,US cash open,13:30,166965,166965,True,0.06760413085987157827275078033,0.03327843515915810479969924720,0.1370766273062208017286409400
fill,window,2026-04-18 13:00,60000,fill_window_2026_04_18_13_00_60000_1,1,1776519395857,1776519395857,0,-9.246657922673227622466075904,-9.246657922673227622466075904,-9.246657922673227622466075904,-9.246657922673227622466075904,2026-04-18 13:00:2026-04-18 13:00:fill-000001:5443,2026-04-18 13:00:2026-04-18 13:00:fill-000001:5443,US cash open,13:30,395857,395857,True,0.2902590259091253354103891636,0.1523583484820049938259411459,0.5053914227178134928421452750
fill,window,2026-04-18 13:00,60000,fill_window_2026_04_18_13_00_60000_2,1,1776520213445,1776520213445,0,-9.049374631555776663169301587,-9.049374631555776663169301587,-9.049374631555776663169301587,-9.049374631555776663169301587,2026-04-18 13:00:2026-04-18 13:00:fill-000002:5448,2026-04-18 13:00:2026-04-18 13:00:fill-000002:5448,US cash open,13:30,1213445,1213445,True,0.2840661661335424629421636652,0.1491076868192601828771698147,0.4946085772821865071578547251
fill,window,2026-04-18 19:00,60000,fill_window_2026_04_18_19_00_60000_1,1,1776544609483,1776544609483,0,-5.018218933630456958276763950,-5.018218933630456958276763950,-5.018218933630456958276763950,-5.018218933630456958276763950,2026-04-18 19:00:2026-04-18 20:00:fill-000005:5683,2026-04-18 19:00:2026-04-18 20:00:fill-000005:5683,US cash close,20:00,2209483,2209483,False,0.1230730962576041528446035756,0.09442131149346311195419905622,1
fill,window,2026-04-19 13:00,60000,fill_window_2026_04_19_13_00_60000_1,3,1776612923203,1776612979215,56012,-63.08619274320319033809237190,-63.08619274320319033809237190,-26.91587096939453550382952041,-17.94173398352837173427060142,2026-04-19 13:00:2026-04-19 15:00:fill-000013:5912,2026-04-19 13:00:2026-04-19 15:00:fill-000015:5922,US cash open,13:30,7523203,7523203,False,0.2761827316305908147724066091,0.1983118228813157407626319451,0.7624739424529905083416965574
fill,window,2026-04-19 13:00,60000,fill_window_2026_04_19_13_00_60000_2,1,1776618270401,1776618270401,0,-19.65262524216383105620710574,-19.65262524216383105620710574,-19.65262524216383105620710574,-19.65262524216383105620710574,2026-04-19 13:00:2026-04-19 17:00:fill-000004:6014,2026-04-19 13:00:2026-04-19 17:00:fill-000004:6014,US cash close,20:00,-10529599,10529599,False,0.08603650794377478014581548445,0.06177814457818526102842633919,0.2375260575470094916583034426
fill,window,2026-04-20 03:00,60000,fill_window_2026_04_20_03_00_60000_1,1,1776663868513,1776663868513,0,-10.53532085254290798171514673,-10.53532085254290798171514673,-10.53532085254290798171514673,-10.53532085254290798171514673,2026-04-20 03:00:2026-04-20 05:00:fill-000007:6248,2026-04-20 03:00:2026-04-20 05:00:fill-000007:6248,London,07:00,-4531487,4531487,False,0.1541834798670165651825354862,0.09217828069491346437244975584,0.2498369591953551998270498640
fill,window,2026-04-20 03:00,60000,fill_window_2026_04_20_03_00_60000_2,1,1776669812180,1776669812180,0,-12.95749303898071260637457427,-12.95749303898071260637457427,-12.95749303898071260637457427,-12.95749303898071260637457427,2026-04-20 03:00:2026-04-20 07:00:fill-000007:6353,2026-04-20 03:00:2026-04-20 07:00:fill-000007:6353,London,07:00,1412180,1412180,True,0.1896317535142248555235694188,0.1133709591921217569283203974,0.3072768931259028978686284426
fill,window,2026-04-20 03:00,60000,fill_window_2026_04_20_03_00_60000_3,1,1776670261412,1776670261412,0,-18.67597044876694743172800238,-18.67597044876694743172800238,-18.67597044876694743172800238,-18.67597044876694743172800238,2026-04-20 03:00:2026-04-20 07:00:fill-000010:6368,2026-04-20 03:00:2026-04-20 07:00:fill-000010:6368,London,07:00,1861412,1861412,False,0.2733211597432672785178249199,0.1634045009517508952239315661,0.4428861476787419023043216934
fill,window,2026-04-20 13:00,60000,fill_window_2026_04_20_13_00_60000_1,2,1776691991760,1776691991946,186,-24.67688996868040770409627982,-24.67688996868040770409627982,-12.33844498434020385204813991,-12.33844498434020385204813991,2026-04-20 13:00:2026-04-20 13:00:fill-000008:6442,2026-04-20 13:00:2026-04-20 13:00:fill-000009:6447,US cash open,13:30,191760,191760,True,0.1111397458252279585441015229,0.07088043652928080999329850816,0.3627742097878047258668848891
fill,window,2026-04-20 13:00,60000,fill_window_2026_04_20_13_00_60000_2,1,1776697402716,1776697402716,0,-18.99273705457978177268392696,-18.99273705457978177268392696,-18.99273705457978177268392696,-18.99273705457978177268392696,2026-04-20 13:00:2026-04-20 15:00:fill-000002:6654,2026-04-20 13:00:2026-04-20 15:00:fill-000002:6654,US cash open,13:30,5602716,5602716,False,0.08553946512102808854307819700,0.05455361251045244693178493446,0.2792116504724676904499368650
fill,window,2026-04-20 13:00,60000,fill_window_2026_04_20_13_00_60000_3,1,1776703275587,1776703275587,0,-12.03235564038866893987194685,-12.03235564038866893987194685,-12.03235564038866893987194685,-12.03235564038866893987194685,2026-04-20 13:00:2026-04-20 16:00:fill-000007:6798,2026-04-20 13:00:2026-04-20 16:00:fill-000007:6798,US cash open,13:30,11475587,11475587,False,0.05419130811252124252801711270,0.03456102537024480099860971714,0.1768872947469422774844706743
fill,window,2026-04-20 13:00,60000,fill_window_2026_04_20_13_00_60000_4,1,1776704749547,1776704749547,0,-12.32074139690249192163738094,-12.32074139690249192163738094,-12.32074139690249192163738094,-12.32074139690249192163738094,2026-04-20 13:00:2026-04-20 17:00:fill-000001:6803,2026-04-20 13:00:2026-04-20 17:00:fill-000001:6803,US cash close,20:00,-10450453,10450453,False,0.05549013951790665512933904719,0.03538936752910152883057808251,0.1811268449927853061987075716
fill,window,2026-05-06 18:00,60000,fill_window_2026_05_06_18_00_60000_1,1,1778099268529,1778099268529,0,-5.837619040067411213114669782,-5.837619040067411213114669782,-5.837619040067411213114669782,-5.837619040067411213114669782,2026-05-06 18:00:2026-05-06 20:00:fill-000003:6938,2026-05-06 18:00:2026-05-06 20:00:fill-000003:6938,US cash close,20:00,1668529,1668529,True,0.1322873658434963968629876441,0.09683757055033363696102809950,0.4963318190401147524380089717
fill,window,2026-05-06 18:00,60000,fill_window_2026_05_06_18_00_60000_2,1,1778099627766,1778099627766,0,-5.923905843340477963789541503,-5.923905843340477963789541503,-5.923905843340477963789541503,-5.923905843340477963789541503,2026-05-06 18:00:2026-05-06 20:00:fill-000006:6953,2026-05-06 18:00:2026-05-06 20:00:fill-000006:6953,US cash close,20:00,2027766,2027766,False,0.1342427270676022731349948770,0.09826894254329292234935557383,0.5036681809598852475619910288
fill,window,2026-05-07 16:00,60000,fill_window_2026_05_07_16_00_60000_1,1,1778174798398,1778174798398,0,-15.19138210129793355901342261,-15.19138210129793355901342261,-15.19138210129793355901342261,-15.19138210129793355901342261,2026-05-07 16:00:2026-05-07 17:00:fill-000009:7221,2026-05-07 16:00:2026-05-07 17:00:fill-000009:7221,US cash close,20:00,-9201602,9201602,False,0.1444507331730760235529574319,0.07965221794757997420523496689,0.2775923092323241019112135080
fill,window,2026-05-07 16:00,60000,fill_window_2026_05_07_16_00_60000_2,1,1778174884499,1778174884499,0,-11.08389782191046081948877044,-11.08389782191046081948877044,-11.08389782191046081948877044,-11.08389782191046081948877044,2026-05-07 16:00:2026-05-07 17:00:fill-000012:7236,2026-05-07 16:00:2026-05-07 17:00:fill-000012:7236,US cash close,20:00,-9115501,9115501,False,0.1053937789277008813862286699,0.05811564998711267617454901254,0.2025361992189225289386708016
fill,window,2026-05-07 16:00,60000,fill_window_2026_05_07_16_00_60000_3,1,1778175172896,1778175172896,0,-10.54013592427990406509351411,-10.54013592427990406509351411,-10.54013592427990406509351411,-10.54013592427990406509351411,2026-05-07 16:00:2026-05-07 17:00:fill-000015:7251,2026-05-07 16:00:2026-05-07 17:00:fill-000015:7251,US cash close,20:00,-8827104,8827104,False,0.1002232944872097105334902225,0.05526457028331414784081188086,0.1926000314739929621045543316
fill,window,2026-05-07 16:00,60000,fill_window_2026_05_07_16_00_60000_4,1,1778186239840,1778186239840,0,-17.91009921922731945743963131,-17.91009921922731945743963131,-17.91009921922731945743963131,-17.91009921922731945743963131,2026-05-07 16:00:2026-05-07 20:00:fill-000009:7455,2026-05-07 16:00:2026-05-07 20:00:fill-000009:7455,US cash close,20:00,2239840,2239840,False,0.1703022770521242897966970030,0.09390713214637601404795396869,0.3272714600747604070455613588
fill,window,2026-05-08 07:00,60000,fill_window_2026_05_08_07_00_60000_1,1,1778232574317,1778232574317,0,-8.304576824430082320070992068,-8.304576824430082320070992068,-8.304576824430082320070992068,-8.304576824430082320070992068,2026-05-08 07:00:2026-05-08 09:00:fill-000004:7540,2026-05-08 07:00:2026-05-08 09:00:fill-000004:7540,London,07:00,8974317,8974317,False,0.1071587678673700260815400128,0.09840810293896635149235801722,0.3905109649802222105205231524
fill,window,2026-05-08 07:00,60000,fill_window_2026_05_08_07_00_60000_2,1,1778238116997,1778238116997,0,-12.96134800011530606444525673,-12.96134800011530606444525673,-12.96134800011530606444525673,-12.96134800011530606444525673,2026-05-08 07:00:2026-05-08 11:00:fill-000002:7617,2026-05-08 07:00:2026-05-08 11:00:fill-000002:7617,US cash open,13:30,-8883003,8883003,False,0.1672477852822891163231370129,0.1535902063631817226415398466,0.6094890350197777894794768475
fill,window,2026-05-09 07:00,60000,fill_window_2026_05_09_07_00_60000_1,1,1778311637356,1778311637356,0,-5.300935820012246817897538278,-5.300935820012246817897538278,-5.300935820012246817897538278,-5.300935820012246817897538278,2026-05-09 07:00:2026-05-09 07:00:fill-000005:7676,2026-05-09 07:00:2026-05-09 07:00:fill-000005:7676,London,07:00,1637356,1637356,True,0.1897765942488493499633908092,0.1897765942488493499633908092,1
fill,window,2026-05-09 13:00,60000,fill_window_2026_05_09_13_00_60000_1,1,1778349467532,1778349467532,0,-8.662684729986879017631238776,-8.662684729986879017631238776,-8.662684729986879017631238776,-8.662684729986879017631238776,2026-05-09 13:00:2026-05-09 17:00:fill-000008:7880,2026-05-09 13:00:2026-05-09 17:00:fill-000008:7880,US cash close,20:00,-7332468,7332468,False,0.1489019951391268405630604377,0.1459686515561250119701184090,1
fill,pooled,pooled,120000,fill_pooled_pooled_120000_1,1,1776016183189,1776016183189,0,-11.37888990430753838772235537,-11.37888990430753838772235537,-11.37888990430753838772235537,-11.37888990430753838772235537,2026-04-12 15:00:2026-04-12 17:00:fill-000004:293,2026-04-12 15:00:2026-04-12 17:00:fill-000004:293,US cash close,20:00,-7816811,7816811,False,0.004199518190206652888586555454,0.002546808681583511476949092632,0.009281231142098261174373856368
fill,pooled,pooled,120000,fill_pooled_pooled_120000_2,2,1776088190311,1776088250906,60595,-49.14886893302163727267011137,-49.14886893302163727267011137,-25.40585051521308854302285371,-23.74301841780854872964725766,2026-04-13 12:00:2026-04-13 13:00:fill-000015:844,2026-04-13 12:00:2026-04-13 13:00:fill-000019:864,US cash open,13:30,1190311,1190311,True,0.01813898990570008220157044042,0.01100043740130088050860865981,0.04008844595353573442576776629
fill,pooled,pooled,120000,fill_pooled_pooled_120000_3,1,1776091358170,1776091358170,0,-13.14931445022302494001966267,-13.14931445022302494001966267,-13.14931445022302494001966267,-13.14931445022302494001966267,2026-04-13 12:00:2026-04-13 14:00:fill-000026:1013,2026-04-13 12:00:2026-04-13 14:00:fill-000026:1013,US cash open,13:30,4358170,4358170,False,0.004852914975612398627453513693,0.002943062854138536130607767021,0.01072528408298010178410978920
fill,pooled,pooled,120000,fill_pooled_pooled_120000_4,2,1776091565219,1776091575808,10589,-37.15509260291357426680889141,-37.15509260291357426680889141,-18.95722874275511678073961124,-18.19786386015845748606928017,2026-04-13 12:00:2026-04-13 14:00:fill-000027:1018,2026-04-13 12:00:2026-04-13 14:00:fill-000028:1023,US cash open,13:30,4565219,4565219,False,0.01371254037581301452626460589,0.008316005621103521385766742860,0.03030568055880067229402432252
fill,pooled,pooled,120000,fill_pooled_pooled_120000_5,1,1776095859692,1776095859692,0,-11.31064621543143683740618564,-11.31064621543143683740618564,-11.31064621543143683740618564,-11.31064621543143683740618564,2026-04-13 12:00:2026-04-13 15:00:fill-000016:1132,2026-04-13 12:00:2026-04-13 15:00:fill-000016:1132,US cash open,13:30,8859692,8859692,False,0.004174332023962659131837187177,0.002531534465842383226220164783,0.009225567939819736007102206905
fill,pooled,pooled,120000,fill_pooled_pooled_120000_6,1,1776096531420,1776096531420,0,-11.05130534759458757414940889,-11.05130534759458757414940889,-11.05130534759458757414940889,-11.05130534759458757414940889,2026-04-13 12:00:2026-04-13 16:00:fill-000004:1151,2026-04-13 12:00:2026-04-13 16:00:fill-000004:1151,US cash open,13:30,9531420,9531420,False,0.004078619111622014994952276089,0.002473489122293865613565192093,0.009014035658619355355381320053
fill,pooled,pooled,120000,fill_pooled_pooled_120000_7,2,1776174009783,1776174104781,94998,-47.22992105424599859308292409,-47.22992105424599859308292409,-35.26111766948656426260973233,-11.96880338475943433047319176,2026-04-14 12:00:2026-04-14 13:00:fill-000015:1627,2026-04-14 12:00:2026-04-14 13:00:fill-000016:1632,US cash open,13:30,609783,609783,True,0.01743077877168373856513168537,0.01057094092508293346680413029,0.03852324943943520581908550678
fill,pooled,pooled,120000,fill_pooled_pooled_120000_8,1,1776174426399,1776174426399,0,-14.36355443698779350307907654,-14.36355443698779350307907654,-14.36355443698779350307907654,-14.36355443698779350307907654,2026-04-14 12:00:2026-04-14 13:00:fill-000024:1672,2026-04-14 12:00:2026-04-14 13:00:fill-000024:1672,US cash open,13:30,1026399,1026399,True,0.005301045061638153519779271256,0.003214832505292969257202808083,0.01171568315300502297169100973
fill,pooled,pooled,120000,fill_pooled_pooled_120000_9,2,1776175812219,1776175820469,8250,-26.30928477326730939654029751,-26.30928477326730939654029751,-13.34430049003442689227296573,-12.96498428323288250426733178,2026-04-14 12:00:2026-04-14 14:00:fill-000013:1766,2026-04-14 12:00:2026-04-14 14:00:fill-000014:1771,US cash open,13:30,2412219,2412219,False,0.009709762631136610783876017646,0.005888510692193716020312949168,0.02145925966570285186592406227
fill,pooled,pooled,120000,fill_pooled_pooled_120000_10,1,1776176194515,1776176194515,0,-11.10684671380094203691309081,-11.10684671380094203691309081,-11.10684671380094203691309081,-11.10684671380094203691309081,2026-04-14 12:00:2026-04-14 14:00:fill-000017:1786,2026-04-14 12:00:2026-04-14 14:00:fill-000017:1786,US cash open,13:30,2794515,2794515,False,0.004099117330662188481324690866,0.002485920320313261578112010536,0.009059338167215906474407699145
fill,pooled,pooled,120000,fill_pooled_pooled_120000_11,1,1776176660666,1776176660666,0,-11.96562709775868451037284173,-11.96562709775868451037284173,-11.96562709775868451037284173,-11.96562709775868451037284173,2026-04-14 12:00:2026-04-14 14:00:fill-000025:1826,2026-04-14 12:00:2026-04-14 14:00:fill-000025:1826,US cash open,13:30,3260666,3260666,False,0.004416060712147753903058189755,0.002678131454776320495532461827,0.009759805375427000250527079076
fill,pooled,pooled,120000,fill_pooled_pooled_120000_12,1,1776176791765,1776176791765,0,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,2026-04-14 12:00:2026-04-14 14:00:fill-000026:1831,2026-04-14 12:00:2026-04-14 14:00:fill-000026:1831,US cash open,13:30,3391765,3391765,False,0.005363567862500216148382400659,0.003252749619785711215472395377,0.01185386294891718889204246886
fill,pooled,pooled,120000,fill_pooled_pooled_120000_13,1,1776178434738,1776178434738,0,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,2026-04-14 12:00:2026-04-14 14:00:fill-000040:1901,2026-04-14 12:00:2026-04-14 14:00:fill-000040:1901,US cash open,13:30,5034738,5034738,False,0.004863096151176087908749979318,0.002949237254424454121863892840,0.01074778519844740563111134522
fill,pooled,pooled,120000,fill_pooled_pooled_120000_14,1,1776217999082,1776217999082,0,-13.60021330832686381531237011,-13.60021330832686381531237011,-13.60021330832686381531237011,-13.60021330832686381531237011,2026-04-15 00:00:2026-04-15 01:00:fill-000013:2286,2026-04-15 00:00:2026-04-15 01:00:fill-000013:2286,Singapore/Hong Kong,01:00,3199082,3199082,False,0.005019324702086126396999156690,0.003043982463695548683600901319,0.01109306130544761856591196759
fill,pooled,pooled,120000,fill_pooled_pooled_120000_15,1,1776237421140,1776237421140,0,-18.38014121413880141518826916,-18.38014121413880141518826916,-18.38014121413880141518826916,-18.38014121413880141518826916,2026-04-15 05:00:2026-04-15 07:00:fill-000006:2544,2026-04-15 05:00:2026-04-15 07:00:fill-000006:2544,London,07:00,1021140,1021140,True,0.006783415431247214074234595587,0.004113819854710006973983800667,0.01499182613307919624881507975
fill,pooled,pooled,120000,fill_pooled_pooled_120000_16,2,1776260268236,1776260268265,29,-35.71001509184497450734672794,-35.71001509184497450734672794,-17.85500754592248725367336397,-17.85500754592248725367336397,2026-04-15 12:00:2026-04-15 13:00:fill-000012:2841,2026-04-15 12:00:2026-04-15 13:00:fill-000013:2846,US cash open,13:30,468236,468236,True,0.01317921688423991924070783569,0.007992570208536835745270081466,0.02912699805890246054632961176
fill,pooled,pooled,120000,fill_pooled_pooled_120000_17,1,1776261475106,1776261475106,0,-12.16994217520757379581455878,-12.16994217520757379581455878,-12.16994217520757379581455878,-12.16994217520757379581455878,2026-04-15 12:00:2026-04-15 13:00:fill-000026:2910,2026-04-15 12:00:2026-04-15 13:00:fill-000026:2910,US cash open,13:30,1675106,1675106,True,0.004491465684996228501206399753,0.002723860995830079791070950864,0.009926455679240995041688546327
fill,pooled,pooled,120000,fill_pooled_pooled_120000_18,1,1776262767415,1776262767415,0,-13.38374363910317876702732983,-13.38374363910317876702732983,-13.38374363910317876702732983,-13.38374363910317876702732983,2026-04-15 12:00:2026-04-15 14:00:fill-000007:2944,2026-04-15 12:00:2026-04-15 14:00:fill-000007:2944,US cash open,13:30,2967415,2967415,False,0.004939433928805267949743384891,0.002995532497353076905375717377,0.01091649706656188877594731842
fill,pooled,pooled,120000,fill_pooled_pooled_120000_19,2,1776262901778,1776262901779,1,-24.96455062091879323102194876,-24.96455062091879323102194876,-12.48227531045939661551097438,-12.48227531045939661551097438,2026-04-15 12:00:2026-04-15 14:00:fill-000008:2949,2026-04-15 12:00:2026-04-15 14:00:fill-000009:2954,US cash open,13:30,3101778,3101778,False,0.009213472080716404375501482435,0.005587534002690236715595719848,0.02036242257547883203788160372
fill,pooled,pooled,120000,fill_pooled_pooled_120000_20,1,1776264931265,1776264931265,0,-11.90929386705072667523404162,-11.90929386705072667523404162,-11.90929386705072667523404162,-11.90929386705072667523404162,2026-04-15 12:00:2026-04-15 14:00:fill-000023:3024,2026-04-15 12:00:2026-04-15 14:00:fill-000023:3024,US cash open,13:30,5131265,5131265,False,0.004395270245849137093382609297,0.002665523022650233875116785997,0.009713856979794507149589565606
fill,pooled,pooled,120000,fill_pooled_pooled_120000_21,1,1776346896678,1776346896678,0,-18.59083506256407385084990550,-18.59083506256407385084990550,-18.59083506256407385084990550,-18.59083506256407385084990550,2026-04-16 12:00:2026-04-16 13:00:fill-000014:3405,2026-04-16 12:00:2026-04-16 13:00:fill-000014:3405,US cash open,13:30,696678,696678,True,0.006861174567372753392247880708,0.004160977084179517239779872830,0.01516367930363434021637016659
fill,pooled,pooled,120000,fill_pooled_pooled_120000_22,2,1776348090183,1776348145747,55564,-29.04999600590774534206921338,-29.04999600590774534206921338,-14.97532034934368733093186724,-14.07467565656405801113734614,2026-04-16 12:00:2026-04-16 14:00:fill-000001:3453,2026-04-16 12:00:2026-04-16 14:00:fill-000002:3458,US cash open,13:30,1890183,1890183,False,0.01072125555991696252593428441,0.006501933198229192142136204831,0.02369473031862230324741258196
fill,pooled,pooled,120000,fill_pooled_pooled_120000_23,4,1776348969894,1776348969931,37,-47.40137947752155246291708306,-47.40137947752155246291708306,-11.91798180354412338199007408,-11.64743406688918231694686082,2026-04-16 12:00:2026-04-16 14:00:fill-000008:3488,2026-04-16 12:00:2026-04-16 14:00:fill-000011:3503,US cash open,13:30,2769894,2769894,False,0.01749405759531813055227981449,0.01060931653154376200602705714,0.03866310009895144947705571422
fill,pooled,pooled,120000,fill_pooled_pooled_120000_24,1,1776349169577,1776349169577,0,-11.63986883802141776588769135,-11.63986883802141776588769135,-11.63986883802141776588769135,-11.63986883802141776588769135,2026-04-16 12:00:2026-04-16 14:00:fill-000013:3513,2026-04-16 12:00:2026-04-16 14:00:fill-000013:3513,US cash open,13:30,2969577,2969577,False,0.004295835650750609957358475044,0.002605220654955474936755483411,0.009494099517430719255411851123
fill,pooled,pooled,120000,fill_pooled_pooled_120000_25,1,1776349826351,1776349826351,0,-12.27908174589593142744833592,-12.27908174589593142744833592,-12.27908174589593142744833592,-12.27908174589593142744833592,2026-04-16 12:00:2026-04-16 14:00:fill-000019:3543,2026-04-16 12:00:2026-04-16 14:00:fill-000019:3543,US cash open,13:30,3626351,3626351,False,0.004531744975527337173997076812,0.002748288475880500548365645126,0.01001547574981260344073583098
fill,pooled,pooled,120000,fill_pooled_pooled_120000_26,1,1776352199840,1776352199840,0,-21.96085675886433960128859467,-21.96085675886433960128859467,-21.96085675886433960128859467,-21.96085675886433960128859467,2026-04-16 12:00:2026-04-16 15:00:fill-000003:3626,2026-04-16 12:00:2026-04-16 15:00:fill-000003:3626,US cash open,13:30,5999840,5999840,False,0.008104922203040320204161943335,0.004915251058656873298323137614,0.01791244922585745646221755240
fill,pooled,pooled,120000,fill_pooled_pooled_120000_27,1,1776357976159,1776357976159,0,-13.72068695785566879295581655,-13.72068695785566879295581655,-13.72068695785566879295581655,-13.72068695785566879295581655,2026-04-16 12:00:2026-04-16 16:00:fill-000027:3837,2026-04-16 12:00:2026-04-16 16:00:fill-000027:3837,US cash close,20:00,-11623841,11623841,False,0.005063786972737437885882976827,0.003070946722872171901678487373,0.01119132605686117227979040985
fill,pooled,pooled,120000,fill_pooled_pooled_120000_28,1,1776360883451,1776360883451,0,-11.24040479733365638610480715,-11.24040479733365638610480715,-11.24040479733365638610480715,-11.24040479733365638610480715,2026-04-16 17:00:2026-04-16 17:00:fill-000021:3958,2026-04-16 17:00:2026-04-16 17:00:fill-000021:3958,US cash close,20:00,-8716549,8716549,False,0.004148408571368581960159519188,0.002515813120884959555488193351,0.009168275282750659874265252097
fill,pooled,pooled,120000,fill_pooled_pooled_120000_29,1,1776363487509,1776363487509,0,-13.55735485156121687579409789,-13.55735485156121687579409789,-13.55735485156121687579409789,-13.55735485156121687579409789,2026-04-16 17:00:2026-04-16 18:00:fill-000009:4041,2026-04-16 17:00:2026-04-16 18:00:fill-000009:4041,US cash close,20:00,-6112491,6112491,False,0.005003507265560671879815802985,0.003034389938353625739218798938,0.01105810365606522908726269787
