window,horizon,horizon_ms,n,alpha,beta,r2,t_stat,hac_lags,x_mean_bps,y_mean_bps,x_std_bps,y_std_bps,predicted_drift_1std_bps
2026-04-19 13:00,5m,300000,17697,-1.8107782524313725,16.04547854760169,2.461889229865566e-05,0.5161909481989214,300,-3.1499546268600346e-05,-1.8112836777252845,0.004538958870575912,14.678263086025472,0.07282976718627218
2026-04-20 03:00,1s,1000,17998,0.007753582701697659,40.146897080094696,0.011102893141978765,3.904933807851088,12,-0.00010010640114996685,0.0037346213176712665,0.0015674425753411584,0.5972078994938987,0.06292795575118007
2026-04-20 03:00,10s,10000,17989,0.04557172440342571,137.83156795664408,0.01055632531079409,3.191669869286316,12,-0.00010039798376701613,0.03173371288113218,0.0015677783561122464,2.1031825924288086,0.21608934903144084
2026-04-20 03:00,1m,60000,17939,0.2074407211988083,278.7775253948692,0.005582623653997754,3.4458909554955945,60,-0.0001010784287788242,0.17926232695304617,0.001569767458443194,5.856982209225098,0.43761588751018676
2026-04-20 03:00,5m,300000,17699,0.8917715317653742,276.5669060506468,0.0009951320771220962,2.5908621912003253,300,-0.00010141744572420149,0.8637228225818724,0.0015795468013508314,13.848168744505605,0.4368503718117951
2026-04-20 13:00,1s,1000,17998,0.003668572423568796,-2.8022722818274524,0.0005533277527178804,-0.7237228505069768,12,-9.548181746355785e-05,0.003936138474065432,0.007949299597855997,0.9469956185190955,-0.022276101923013974
2026-04-20 13:00,10s,10000,17989,0.043449586596020634,-6.40682252854886,0.0002295011925013135,-1.880097162131618,12,-9.557846463146224e-05,0.044061940856465594,0.00795128384397844,3.3626949981678806,-0.05094246446248764
2026-04-20 13:00,1m,60000,17939,0.2814052342330896,-1.7987883805142963,2.9601962888703426e-06,-0.23335919624315865,60,-9.492646384770949e-05,0.28157598685326224,0.007962339006745102,8.324544575979097,-0.014322562887048832
2026-04-20 13:00,5m,300000,17699,1.481037120949648,11.185040744467184,2.820356659771761e-05,0.6430063351657934,300,-9.750637342529477e-05,1.479946508190041,0.008015985254429474,16.8827217946639,0.0896591216778418
2026-05-06 18:00,1s,1000,16360,0.00032151795040190627,69.41886591420227,0.021304940516788884,2.076310350577051,12,-2.96776123930759e-05,-0.0017386682449666972,0.0007155807845123672,0.34032669902542456,0.04967480653084369
2026-05-06 18:00,10s,10000,16351,-0.004009019962668431,303.98588569635535,0.030171365121453908,1.8381908555739568,12,-2.94607640220176e-05,-0.012964676407192772,0.0007157173214082569,1.2525569097030322,0.21756796385651203
2026-05-06 18:00,1m,60000,16301,-0.057208126866589215,504.8303534597961,0.011362370163013225,1.7521035139870071,60,-2.985785008842737e-05,-0.0722812758802796,0.0007167436660936392,3.394492522892261,0.3618339582941219
2026-05-06 18:00,5m,300000,16061,-0.26863890637751775,715.9978461709649,0.004021006029805818,1.6046234018945869,300,-2.8596434803798674e-05,-0.28911389210520605,0.0007208697404894938,8.139564134846237,0.5161411815603
2026-05-07 16:00,1s,1000,17998,0.0005275574806460874,-2.991797031299913,0.0006723213060799704,-0.5895973578405032,12,-6.60861135671571e-05,0.0007252737190264569,0.00453522734548002,0.5232903817437606,-0.013568479708477308
2026-05-07 16:00,10s,10000,17989,0.0020008315352473536,-5.331344014044184,0.00015368011700955808,-0.437780465605057,12,-6.629271753507074e-05,0.0023542608180526746,0.004536351387811031,1.9508979547930188,-0.024184849817007366
2026-05-07 16:00,1m,60000,17939,0.012337656087366158,19.239620477223426,0.00033121809776126554,1.8706942211301716,60,-6.726342743588116e-05,0.011043533271502547,0.004542616162673881,4.802258272268984,0.0873982109435465
2026-05-07 16:00,5m,300000,17699,0.0410379261882162,-15.306862131721513,4.536217915596108e-05,-0.7228246251336249,300,-6.440823803451813e-05,0.04202381420795767,0.00457312211066326,10.393265312986157,-0.0700001496594498
2026-05-08 07:00,1s,1000,17998,0.00493001047891917,17.189128000811657,0.005825404739026929,1.8008030438003315,12,8.241561910044291e-06,0.005071675741517535,0.0015854448864785395,0.35706061020494656,0.02725241509191192
2026-05-08 07:00,10s,10000,17989,0.050236794542471506,68.96520148753599,0.007710092196192897,1.6723671022552422,12,8.426719104063729e-06,0.05081794492336213,0.001585818761732475,1.2455288037988432,0.10936631042559497
