window,horizon,label,n,avg_microprice_deviation_bps,avg_forward_drift_bps,median_forward_drift_bps
2026-04-20 03:00,5m,<-0.5bps,0,,,
2026-04-20 03:00,5m,"[-0.5,-0.1)bps",1,-0.1296046223678366393391172260,-19.12894619488962737982713582,-19.12894619488962737982713582
2026-04-20 03:00,5m,"[-0.1,0.1)bps",17698,-0.00009410005365040177754214766217,0.8648524795497456115503006391,-0.0659904011421700879269266968
2026-04-20 03:00,5m,"[0.1,0.5)bps",0,,,
2026-04-20 03:00,5m,>=0.5bps,0,,,
2026-04-20 13:00,1s,<-0.5bps,1,-0.8045539758056484829839373463,7.200422322407894294438036127,7.200422322407894294438036127
2026-04-20 13:00,1s,"[-0.5,-0.1)bps",2,-0.2891626247566937742325985936,1.932083073233282107073534752,1.932083073233282107073534752
2026-04-20 13:00,1s,"[-0.1,0.1)bps",17993,-0.00005241114694240176153571078379,0.003281989848379104924314051167,0
2026-04-20 13:00,1s,"[0.1,0.5)bps",1,0.1071025693070857369358661899,0.2253628859197736129797820821,0.2253628859197736129797820821
2026-04-20 13:00,1s,>=0.5bps,1,0.5003286722374707002834223614,0.4998255595503936159514541767,0.4998255595503936159514541767
2026-04-20 13:00,10s,<-0.5bps,1,-0.8045539758056484829839373463,8.778306945683969301142722047,8.778306945683969301142722047
2026-04-20 13:00,10s,"[-0.5,-0.1)bps",2,-0.2891626247566937742325985936,3.140077039646551449412224440,3.140077039646551449412224440
2026-04-20 13:00,10s,"[-0.1,0.1)bps",17984,-0.00005248626648581487441856893686,0.04347216159039332114158241294,0
2026-04-20 13:00,10s,"[0.1,0.5)bps",1,0.1071025693070857369358661899,0.3200419681700927048233591698,0.3200419681700927048233591698
2026-04-20 13:00,10s,>=0.5bps,1,0.5003286722374707002834223614,-4.551602967820605694196221013,-4.551602967820605694196221013
2026-04-20 13:00,1m,<-0.5bps,1,-0.8045539758056484829839373463,11.29736268234032059120901173,11.29736268234032059120901173
2026-04-20 13:00,1m,"[-0.5,-0.1)bps",2,-0.2891626247566937742325985936,-0.828754010212253275385413985,-0.828754010212253275385413985
2026-04-20 13:00,1m,"[-0.1,0.1)bps",17934,-0.00005171394285656190114131073155,0.2807845815952561755166433598,0.2925269915476869003520414986
2026-04-20 13:00,1m,"[0.1,0.5)bps",1,0.1071025693070857369358661899,-1.142816528007372700140078369,-1.142816528007372700140078369
2026-04-20 13:00,1m,>=0.5bps,1,0.5003286722374707002834223614,7.103903697439636924586625319,7.103903697439636924586625319
2026-04-20 13:00,5m,<-0.5bps,1,-0.8045539758056484829839373463,10.54680850331554330194596063,10.54680850331554330194596063
2026-04-20 13:00,5m,"[-0.5,-0.1)bps",2,-0.2891626247566937742325985936,1.063263161983672157129122002,1.063263161983672157129122002
2026-04-20 13:00,5m,"[-0.1,0.1)bps",17694,-0.00005370845029274404965188185055,1.477657583975084145280397667,0.007956727602159906752456987755
2026-04-20 13:00,5m,"[0.1,0.5)bps",1,0.1071025693070857369358661899,1.976259153450322452284242874,1.976259153450322452284242874
2026-04-20 13:00,5m,>=0.5bps,1,0.5003286722374707002834223614,33.25036361977126466966415777,33.25036361977126466966415777
2026-05-06 18:00,1s,<-0.5bps,0,,,
2026-05-06 18:00,1s,"[-0.5,-0.1)bps",0,,,
2026-05-06 18:00,1s,"[-0.1,0.1)bps",16360,-0.00002967761239307578096966133488,-0.001738668244966698653775147880,0
2026-05-06 18:00,1s,"[0.1,0.5)bps",0,,,
2026-05-06 18:00,1s,>=0.5bps,0,,,
2026-05-06 18:00,10s,<-0.5bps,0,,,
2026-05-06 18:00,10s,"[-0.5,-0.1)bps",0,,,
2026-05-06 18:00,10s,"[-0.1,0.1)bps",16351,-0.00002946076402201747946285415222,-0.01296467640719262212869573054,0
2026-05-06 18:00,10s,"[0.1,0.5)bps",0,,,
2026-05-06 18:00,10s,>=0.5bps,0,,,
2026-05-06 18:00,1m,<-0.5bps,0,,,
2026-05-06 18:00,1m,"[-0.5,-0.1)bps",0,,,
2026-05-06 18:00,1m,"[-0.1,0.1)bps",16301,-0.00002985785008842726226592253283,-0.07228127588027984800753919201,0
2026-05-06 18:00,1m,"[0.1,0.5)bps",0,,,
2026-05-06 18:00,1m,>=0.5bps,0,,,
2026-05-06 18:00,5m,<-0.5bps,0,,,
2026-05-06 18:00,5m,"[-0.5,-0.1)bps",0,,,
2026-05-06 18:00,5m,"[-0.1,0.1)bps",16061,-0.00002859643480379856704379349850,-0.2891138921052056731253782156,0.5810696238728953808711756973
2026-05-06 18:00,5m,"[0.1,0.5)bps",0,,,
2026-05-06 18:00,5m,>=0.5bps,0,,,
2026-05-07 16:00,1s,<-0.5bps,1,-0.5765618898156146395230257082,4.964175753309429558968074714,4.964175753309429558968074714
2026-05-07 16:00,1s,"[-0.5,-0.1)bps",1,-0.1215299826003051555811676228,-0.7322802677351388428961297865,-0.7322802677351388428961297865
2026-05-07 16:00,1s,"[-0.1,0.1)bps",17996,-0.00002730195596609110517272907165,0.0004901967609170840377047306924,0
2026-05-07 16:00,1s,"[0.1,0.5)bps",0,,,
2026-05-07 16:00,1s,>=0.5bps,0,,,
2026-05-07 16:00,10s,<-0.5bps,1,-0.5765618898156146395230257082,10.84629363743585400284342157,10.84629363743585400284342157
2026-05-07 16:00,10s,"[-0.5,-0.1)bps",1,-0.1215299826003051555811676228,-1.121499081250238193805145959,-1.121499081250238193805145959
2026-05-07 16:00,10s,"[-0.1,0.1)bps",17987,-0.00002748917681227941890156413553,0.001813865753030938067895992676,0
2026-05-07 16:00,10s,"[0.1,0.5)bps",0,,,
2026-05-07 16:00,10s,>=0.5bps,0,,,
2026-05-07 16:00,1m,<-0.5bps,1,-0.5765618898156146395230257082,-5.636453699903669481521655266,-5.636453699903669481521655266
2026-05-07 16:00,1m,"[-0.5,-0.1)bps",1,-0.1215299826003051555811676228,-4.231507100779541661164688647,-4.231507100779541661164688647
