source,run_dir,window,session,row_id,open_fill_id,close_fill_id,open_side,close_side,open_time_ms,close_time_ms,primary_timestamp_ms,hold_time_ms,quantity,net_pnl,realized_pnl,total_fees,inventory_pnl,net_pnl_per_btc,primary_nearest_boundary,primary_nearest_boundary_hhmm_utc,primary_boundary_signed_delta_ms,primary_boundary_abs_delta_ms,primary_within_30m_boundary,open_nearest_boundary,open_nearest_boundary_hhmm_utc,open_boundary_signed_delta_ms,open_boundary_abs_delta_ms,open_within_30m_boundary,close_nearest_boundary,close_nearest_boundary_hhmm_utc,close_boundary_signed_delta_ms,close_boundary_abs_delta_ms,close_within_30m_boundary,pooled_tail_rank,is_pooled_tail_1pct,is_pooled_tail_5pct,is_pooled_tail_10pct,window_tail_rank,is_window_tail_1pct,is_window_tail_5pct,is_window_tail_10pct
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000006:fill-000008:86,fill-000006,fill-000008,sell,buy,1776096531420,1776096775347,1776096775347,243927,0.00014000,-0.02169836928000000000000000000,-0.0176708000000000,0.004027569280000000000000000000,-0.0182322000000000,-154.988352000000000000000,US cash open,13:30,9775347,9775347,False,US cash open,13:30,9531420,9531420,False,US cash open,13:30,9775347,9775347,False,260,False,False,False,40,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000008:fill-000009:87,fill-000008,fill-000009,buy,sell,1776096775347,1776096854719,1776096854719,79372,0.0002500000000000000000000000015,0.000802500500000000000000000004,0.008002500000000000000000000048,0.007199999500000000000000000044,0.007500000000000000000000000045,3.210001999999999999999999997,US cash open,13:30,9854719,9854719,False,US cash open,13:30,9775347,9775347,False,US cash open,13:30,9854719,9854719,False,914,False,False,False,84,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000009:fill-000010:88,fill-000009,fill-000010,sell,buy,1776096854719,1776096950157,1776096950157,95438,0.0001633008660323290935089783934,0.01064924139604665777754490258,0.01535028140703893478984396898,0.004701040010992277012299066399,0.01534864839837861149890887920,65.21239999999999999999999999,US cash open,13:30,9950157,9950157,False,US cash open,13:30,9854719,9854719,False,US cash open,13:30,9950157,9950157,False,1140,False,False,False,98,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000009:fill-000011:89,fill-000009,fill-000011,sell,buy,1776096854719,1776096950397,1776096950397,95678,0.0001800000000000000000000000000,0.01173823200000000000000000000,0.01692000000000000000000000000,0.005181768000000000000000000000,0.01691820000000000000000000000,65.2124,US cash open,13:30,9950397,9950397,False,US cash open,13:30,9854719,9854719,False,US cash open,13:30,9950397,9950397,False,1141,False,False,False,99,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000009:fill-000013:90,fill-000009,fill-000013,sell,buy,1776096854719,1776097194254,1776097194254,339535,0.00007000,-0.008508146080000000000000000000,-0.0064904000000000,0.002017746080000000000000000000,-0.0066311000000000,-121.5449440000000000000000,US cash open,13:30,10194254,10194254,False,US cash open,13:30,9854719,9854719,False,US cash open,13:30,10194254,10194254,False,356,False,False,False,51,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000009:fill-000015:91,fill-000009,fill-000015,sell,buy,1776096854719,1776097555675,1776097555675,700956,0.0003366991339676709064910216051,-0.08435011417874524776457609692,-0.07463609702661360984186475920,0.009714017152131637922711337718,-0.07531286228588862836391171263,-250.5207340000000000000000000,US cash open,13:30,10555675,10555675,False,US cash open,13:30,9854719,9854719,False,US cash open,13:30,10555675,10555675,False,116,False,False,True,28,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000012:fill-000015:92,fill-000012,fill-000015,sell,buy,1776097184115,1776097555675,1776097555675,371560,0.0001233008660323290935089783949,-0.01840647485595999495550649464,-0.01484665727895274614941608853,0.003559817577007248806090406114,-0.01534232676040270910532218168,-149.2809860000000000000000000,US cash open,13:30,10555675,10555675,False,US cash open,13:30,10184115,10184115,False,US cash open,13:30,10555675,10555675,False,275,False,False,False,43,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000012:fill-000016:93,fill-000012,fill-000016,sell,buy,1776097184115,1776097657838,1776097657838,473723,0.0000966991339676709064910216051,-0.004408537885767876479994110712,-0.001618743502618810974659701669,0.002789794383149065505334409043,-0.002007474021168848018753608521,-45.59025199999999999999999998,US cash open,13:30,10657838,10657838,False,US cash open,13:30,10184115,10184115,False,US cash open,13:30,10657838,10657838,False,665,False,False,False,72,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000014:fill-000016:94,fill-000014,fill-000016,sell,buy,1776097357699,1776097657838,1776097657838,300139,0.0000444773366205643876266254539,-0.002706321396818805406794804319,-0.001423274771858060404052014525,0.001283046624960745002742789794,-0.001601628891706523598434782595,-60.84720000000000000000000001,US cash open,13:30,10657838,10657838,False,US cash open,13:30,10357699,10357699,False,US cash open,13:30,10657838,10657838,False,592,False,False,False,65,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000014:fill-000017:95,fill-000014,fill-000017,sell,buy,1776097357699,1776097731632,1776097731632,373933,0.00046000,-0.03259063200000000000000000000,-0.0193200000000000,0.01327063200000000000000000000,-0.0211646000000000,-70.849200000000000000000,US cash open,13:30,10731632,10731632,False,US cash open,13:30,10357699,10357699,False,US cash open,13:30,10731632,10731632,False,531,False,False,False,61,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000014:fill-000018:96,fill-000014,fill-000018,sell,buy,1776097357699,1776097756715,1776097756715,399016,0.0004955226633794356123733745461,-0.06750122303303791719521239297,-0.05319931314041620734440549127,0.01430190989262170985080690170,-0.05700492719517027284743300778,-136.2222720000000000000000000,US cash open,13:30,10756715,10756715,False,US cash open,13:30,10357699,10357699,False,US cash open,13:30,10756715,10756715,False,310,False,False,False,46,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000018:fill-000020:97,fill-000018,fill-000020,buy,sell,1776097756715,1776098000677,1776098000677,243962,0.00008000,0.004939050240000000000000000000,0.0072512000000000,0.002312149760000000000000000000,0.0058672000000000,61.7381280000000000000000,US cash open,13:30,11000677,11000677,False,US cash open,13:30,10756715,10756715,False,US cash open,13:30,11000677,11000677,False,1132,False,False,False,97,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000018:fill-000023:98,fill-000018,fill-000023,buy,sell,1776097756715,1776098229435,1776098229435,472720,0.0004244773366205643876266254539,0.01019410933666773602925067063,0.02245909588059406174932475277,0.01226498654392632572007408214,0.01978064388651830046340074616,24.01567400000000000000000002,US cash open,13:30,11229435,11229435,False,US cash open,13:30,10756715,10756715,False,US cash open,13:30,11229435,11229435,False,1019,False,False,False,91,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000019:fill-000023:99,fill-000019,fill-000023,buy,sell,1776097832738,1776098229435,1776098229435,396697,0.0001355226633794356123733745460,-0.008759107826718178229567787071,-0.004840869535913440073976938783,0.003918238290804738155590848288,-0.005198649367235150090642647585,-64.63205199999999999999999999,US cash open,13:30,11229435,11229435,False,US cash open,13:30,10832738,10832738,False,US cash open,13:30,11229435,11229435,False,571,False,False,False,63,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000019:fill-000024:100,fill-000019,fill-000024,buy,sell,1776097832738,1776098351257,1776098351257,518519,0.0002644773366205643876266254540,-0.02985748074774872983257127615,-0.02221345150276120291676027188,0.007644029244987526915811004267,-0.02327400562260966611114303996,-112.8923980000000000000000000,US cash open,13:30,11351257,11351257,False,US cash open,13:30,10832738,10832738,False,US cash open,13:30,11351257,11351257,False,377,False,False,False,53,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000021:fill-000024:101,fill-000021,fill-000024,buy,sell,1776098001290,1776098351257,1776098351257,349967,0.00008000,-0.00887135984000000000,-0.0065592000000000,0.00231215984000000000,-0.0070272000000000,-110.891998000000,US cash open,13:30,11351257,11351257,False,US cash open,13:30,11001290,11001290,False,US cash open,13:30,11351257,11351257,False,380,False,False,False,54,False,False,False
matched_lot,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000,2026-04-13 12:00,2026-04-13 16:00,btcusdt_microprice_20260413_12_5h_5sessions_hs2.00_rq5000:2026-04-13 16:00:fill-000022:fill-000024:102,fill-000022,fill-000024,buy,sell,1776098229074,1776098351257,1776098351257,122183,0.0006555226633794356123733745460,-0.04926570874892730329145033275,-0.03032447840793269142839230650,0.01894123034099461186305802625,-0.03164207896132535700926278934,-75.15485200000000000000000001,US cash open,13:30,11351257,11351257,False,US cash open,13:30,11229074,11229074,False,US cash open,13:30,11351257,11351257,False,515,False,False,False,58,False,False,False
