source,scope,scope_value,cluster_gap_ms,cluster_id,rows,start_timestamp_ms,end_timestamp_ms,duration_ms,metric_sum,negative_metric_sum,min_metric,max_metric,first_row_id,last_row_id,nearest_boundary,nearest_boundary_hhmm_utc,boundary_signed_delta_ms,boundary_abs_delta_ms,within_30m_boundary,cluster_share_of_total_metric_sum,cluster_share_of_negative_metric_sum,cluster_share_of_tail_metric_sum
fill,pooled,pooled,60000,fill_pooled_pooled_60000_11,1,1776174104781,1776174104781,0,-35.26111766948656426260973233,-35.26111766948656426260973233,-35.26111766948656426260973233,-35.26111766948656426260973233,2026-04-14 12:00:2026-04-14 13:00:fill-000018:2052,2026-04-14 12:00:2026-04-14 13:00:fill-000018:2052,US cash open,13:30,704781,704781,True,0.01031923988302786726195689921,0.006261080324758732989169486509,0.02329709128221722052789357652
fill,pooled,pooled,60000,fill_pooled_pooled_60000_12,1,1776174426399,1776174426399,0,-14.36355443698779350307907654,-14.36355443698779350307907654,-14.36355443698779350307907654,-14.36355443698779350307907654,2026-04-14 12:00:2026-04-14 13:00:fill-000026:2092,2026-04-14 12:00:2026-04-14 13:00:fill-000026:2092,US cash open,13:30,1026399,1026399,True,0.004203524267084429080066025853,0.002550440088768030290601510089,0.009490029272247776751073193323
fill,pooled,pooled,60000,fill_pooled_pooled_60000_13,1,1776175268150,1776175268150,0,-15.93873193281054627988024040,-15.93873193281054627988024040,-15.93873193281054627988024040,-15.93873193281054627988024040,2026-04-14 12:00:2026-04-14 14:00:fill-000006:2151,2026-04-14 12:00:2026-04-14 14:00:fill-000006:2151,US cash open,13:30,1868150,1868150,False,0.004664503257883922796885094337,0.002830133798977136475140919969,0.01053075220819807529896556342
fill,pooled,pooled,60000,fill_pooled_pooled_60000_14,2,1776175812219,1776175820469,8250,-26.30928477326730939654029751,-26.30928477326730939654029751,-13.34430049003442689227296573,-12.96498428323288250426733178,2026-04-14 12:00:2026-04-14 14:00:fill-000016:2201,2026-04-14 12:00:2026-04-14 14:00:fill-000017:2206,US cash open,13:30,2412219,2412219,False,0.007699467250897012780963023988,0.004671563357588177717887402771,0.01738259730385854623391329096
fill,pooled,pooled,60000,fill_pooled_pooled_60000_15,1,1776176194515,1776176194515,0,-11.10684671380094203691309081,-11.10684671380094203691309081,-11.10684671380094203691309081,-11.10684671380094203691309081,2026-04-14 12:00:2026-04-14 14:00:fill-000021:2226,2026-04-14 12:00:2026-04-14 14:00:fill-000021:2226,US cash open,13:30,2794515,2794515,False,0.003250441936017071748407701999,0.001972168326645751786416349388,0.007338315936959994398619298617
fill,pooled,pooled,60000,fill_pooled_pooled_60000_16,1,1776176660666,1776176660666,0,-11.96562709775868451037284173,-11.96562709775868451037284173,-11.96562709775868451037284173,-11.96562709775868451037284173,2026-04-14 12:00:2026-04-14 14:00:fill-000029:2266,2026-04-14 12:00:2026-04-14 14:00:fill-000029:2266,US cash open,13:30,3260666,3260666,False,0.003501765812700863775146400978,0.002124656203396734659649846445,0.007905713861891748325498419903
fill,pooled,pooled,60000,fill_pooled_pooled_60000_17,1,1776176791765,1776176791765,0,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,-14.53296436338778989217795562,2026-04-14 12:00:2026-04-14 14:00:fill-000031:2276,2026-04-14 12:00:2026-04-14 14:00:fill-000031:2276,US cash open,13:30,3391765,3391765,False,0.004253102436598904187861590842,0.002580521073918416395708274450,0.009601958750957119245643837894
fill,pooled,pooled,60000,fill_pooled_pooled_60000_18,1,1776177599810,1776177599810,0,-19.14061337333191649219655741,-19.14061337333191649219655741,-19.14061337333191649219655741,-19.14061337333191649219655741,2026-04-14 12:00:2026-04-14 14:00:fill-000044:2341,2026-04-14 12:00:2026-04-14 14:00:fill-000044:2341,US cash open,13:30,4199810,4199810,False,0.005601540562584762471576606282,0.003398670425563040365359014249,0.01264624170838525690954443279
fill,pooled,pooled,60000,fill_pooled_pooled_60000_19,1,1776177782250,1776177782250,0,-11.47488095905177058593577740,-11.47488095905177058593577740,-11.47488095905177058593577740,-11.47488095905177058593577740,2026-04-14 12:00:2026-04-14 14:00:fill-000050:2371,2026-04-14 12:00:2026-04-14 14:00:fill-000050:2371,US cash open,13:30,4382250,4382250,False,0.003358147928138781755283890822,0.002037517700802754947005830581,0.007581476902161337088084369137
fill,pooled,pooled,60000,fill_pooled_pooled_60000_20,1,1776178434738,1776178434738,0,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,-13.17690106149329204686365728,2026-04-14 12:00:2026-04-14 14:00:fill-000056:2401,2026-04-14 12:00:2026-04-14 14:00:fill-000056:2401,US cash open,13:30,5034738,5034738,False,0.003856247673230766151953562748,0.002339734002498776082495378179,0.008706005003125704595669143828
fill,pooled,pooled,60000,fill_pooled_pooled_60000_21,1,1776179160952,1776179160952,0,-10.95658055822181417647389288,-10.95658055822181417647389288,-10.95658055822181417647389288,-10.95658055822181417647389288,2026-04-14 12:00:2026-04-14 15:00:fill-000006:2435,2026-04-14 12:00:2026-04-14 15:00:fill-000006:2435,US cash open,13:30,5760952,5760952,False,0.003206466231098811130362937315,0.001945486572567724811398187506,0.007239034786090967769630252725
fill,pooled,pooled,60000,fill_pooled_pooled_60000_22,1,1776180125815,1776180125815,0,-12.39744154726479526496510391,-12.39744154726479526496510391,-12.39744154726479526496510391,-12.39744154726479526496510391,2026-04-14 12:00:2026-04-14 15:00:fill-000017:2490,2026-04-14 12:00:2026-04-14 15:00:fill-000017:2490,US cash open,13:30,6725815,6725815,False,0.003628137215081770348138514002,0.002201330600932602694068295326,0.008191014536176095948994800947
fill,pooled,pooled,60000,fill_pooled_pooled_60000_23,1,1776181597295,1776181597295,0,-11.00616471426249496934580539,-11.00616471426249496934580539,-11.00616471426249496934580539,-11.00616471426249496934580539,2026-04-14 12:00:2026-04-14 15:00:fill-000027:2540,2026-04-14 12:00:2026-04-14 15:00:fill-000027:2540,US cash open,13:30,8197295,8197295,False,0.003220977138137473946554855164,0.001954290898815010036673414644,0.007271795137599368018496932358
fill,pooled,pooled,60000,fill_pooled_pooled_60000_24,1,1776217999082,1776217999082,0,-13.60021330832686381531237011,-13.60021330832686381531237011,-13.60021330832686381531237011,-13.60021330832686381531237011,2026-04-15 00:00:2026-04-15 01:00:fill-000018:2892,2026-04-15 00:00:2026-04-15 01:00:fill-000018:2892,Singapore/Hong Kong,01:00,3199082,3199082,False,0.003980130888205521002922576673,0.002414898720892618211694185322,0.008985688255023765841611573532
fill,pooled,pooled,60000,fill_pooled_pooled_60000_25,1,1776237419871,1776237419871,0,-21.74118965541873253671610265,-21.74118965541873253671610265,-21.74118965541873253671610265,-21.74118965541873253671610265,2026-04-15 05:00:2026-04-15 07:00:fill-000006:3199,2026-04-15 05:00:2026-04-15 07:00:fill-000006:3199,London,07:00,1019871,1019871,True,0.006362604654214202844862119982,0.003860437325450563648195613026,0.01436444768239991501445279638
fill,pooled,pooled,60000,fill_pooled_pooled_60000_26,2,1776260268236,1776260268265,29,-35.71001509184497450734672794,-35.71001509184497450734672794,-17.85500754592248725367336397,-17.85500754592248725367336397,2026-04-15 12:00:2026-04-15 13:00:fill-000014:3560,2026-04-15 12:00:2026-04-15 13:00:fill-000015:3565,US cash open,13:30,468236,468236,True,0.01045061065316649749637011512,0.006340788031284306604868632519,0.02359367871098400072486077214
